"vague","grappe","menage","s01q00a","s01q01","s01q02","s01q03a","s01q03b","s01q03c","s01q04a","s01q04b","s01q05","s01q06","s01q06a","s01q06b__1","s01q06b__2","s01q06b__3","s01q06b__4","s01q06b__5","s01q07","s01q08","s01q09__0","s01q09__1","s01q09__2","s01q09__3","s01q10","s01q11","s01q12","s01q13","s01q14","s01q15","s01q16","s01q16r","s01q17","s01q18","s01q19","s01q20","s01q20a1","s01q20a2","s01q20a3","s01q20b","s01q20c","s01q20d","s01q20e","s01q20f","s01q20g","s01q20h","s01q20i","s01q21","s01q22","s01q24","s01q25","s01q26","s01q27","s01q28","s01q29","s01q31","s01q32","s01q33","s01q34","s01q35","s01q36","s01q37","s01q38","s01q39__1","s01q39__2","s01q39__3","s01q39__4","s01q39__5","s01q23","s01q30"
1,199,6,6,2,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,5
1,199,6,5,2,2,9999,9999,1993,,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,2,,3,18,,,,,,,,,,,,3,2,1,1,1,7,4,2,1,1,1,8,3,2,2,,0,0,0,0,0,,
1,199,6,1,1,1,9999,9999,1953,,,,,,,,,,,2,1,5,,,,15,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,8,3,2,1,0,0,0,0,0,0,,
1,199,6,7,1,3,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,5
1,199,6,3,1,3,9999,9999,1993,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,2,1,1,8,3,2,1,150,0,0,0,0,0,1,
1,199,7,6,2,3,22,9,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,7,4,1,3,2,2,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,7,7,2,2,9999,9999,2000,,,,,,,,,,,3,1,1,,,,15,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,6,1,7,4,2,1,6,7,7,4,2,2,,0,0,0,0,0,,
1,199,7,5,1,3,9999,9999,2012,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,7,1,1,1,9999,9999,1980,,,,,,,,,,,3,1,2,7,,,25,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
1,199,7,3,1,3,2,10,2017,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,7,2,2,2,9999,9999,1991,,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,3,1,7,4,2,1,1,5,7,4,2,2,,0,0,0,0,0,,
1,199,8,5,1,4,9999,9999,1940,,,,,,,,,,,5,,,,,,25,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
1,199,8,1,1,1,9999,9999,1986,,,,,,,,,,,2,1,2,,,,23,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,2,1,1,8,4,2,2,,0,0,0,0,0,5,
1,199,8,2,2,2,9999,9999,1998,,,,,,,,,,,2,1,1,,,,13,1,1,,1,6,,,2,,3,13,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,0,0,,
1,199,8,4,2,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,8,3,2,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,9,12,1,3,9999,9999,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
1,199,9,8,2,2,9999,9999,1983,,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,0,0,,
1,199,9,4,1,3,9999,9999,2013,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,9,6,1,3,9999,9999,2008,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,199,9,17,1,3,15,2,2018,,,2,,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,16
1,199,9,18,1,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,16
1,199,9,10,1,3,9999,9999,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
1,199,9,22,1,3,9999,9999,2008,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,16
1,199,9,13,1,3,9999,9999,2008,,,2,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,8
1,199,9,11,1,3,9999,9999,2013,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
1,199,9,3,1,3,9999,9999,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,9,14,1,3,9999,9999,2005,,,2,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,8
1,199,9,2,2,2,9999,9999,1978,,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,1,3,14,,,,,,,,,,,,9,2,2,1,1,7,4,2,2,1,1,8,4,2,2,,0,0,0,0,0,,
1,199,9,7,1,3,9999,9999,2005,,,2,,,,,,,,1,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,199,9,9,1,3,9999,9999,2017,,,2,,,,,,,,,,,,,,,2,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,8
1,199,9,21,1,3,9999,9999,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,16
1,199,9,20,1,3,9999,9999,2012,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,16
1,199,9,1,1,1,9999,9999,1963,,,,,,,,,,,3,1,2,8,16,,20,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,0,0,,
1,199,9,19,1,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,16
1,199,9,5,1,3,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,9,16,2,2,9999,9999,1988,,,,,,,,,,,3,1,1,,,,12,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,0,0,,
1,199,10,8,1,5,9999,9999,2008,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,8,3,2,2,,0,0,0,0,0,,
1,199,10,10,1,5,9999,9999,1998,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,3,2,2,,0,0,0,0,0,,
1,199,10,1,2,1,9999,9999,1958,,,,,,,,,,,5,,,,,,20,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,2,1,1,8,3,2,2,,0,0,0,0,0,,
1,199,10,9,1,5,9999,9999,2003,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,8,3,2,2,,0,0,0,0,0,,
1,199,11,7,2,2,9999,9999,1988,,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,199,11,8,2,3,25,8,2018,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
1,199,11,1,1,1,9999,9999,1958,,,,,,,,,,,3,1,2,7,,,20,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,0,,,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
1,199,11,3,1,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,11,6,2,3,9999,9999,2005,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
1,199,11,9,2,3,31,12,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
1,199,11,4,1,3,9999,9999,2012,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,11,2,2,2,9999,9999,1982,,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
1,199,11,5,2,3,9999,9999,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,11,10,2,3,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
1,199,11,11,1,3,9999,9999,2005,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,7
1,199,12,1,1,1,9999,9999,1983,,,,,,,,,,,2,1,2,,,,30,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,199,12,4,1,3,20,12,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,199,12,2,2,2,9999,9999,1998,,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,2,,3,15,,,,,,,,,,,,9,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
1,199,12,3,2,3,24,4,2018,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,1,1,1,1,9999,9999,1983,,,,,,,,,,,3,1,2,7,,,18,1,1,,1,6,,,1,1,3,17,,,,,,,,,,,,2,2,2,1,1,7,4,2,2,1,1,8,4,1,,0,0,0,0,1,0,,
2,200,1,5,2,3,9999,9999,2009,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,1,0,1,2
2,200,1,2,2,2,9999,9999,1990,,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,1,0,,
2,200,1,4,1,3,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,2,1,1,1,7,4,,,,,,,,,1,
2,200,1,10,1,3,9999,9999,2013,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
2,200,1,12,1,3,1,1,2004,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,1,0,1,7
2,200,1,9,2,3,11,11,2013,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
2,200,1,6,1,3,9999,9999,2007,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,1,0,1,2
2,200,1,11,1,3,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
2,200,1,3,2,3,17,12,2017,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,1,7,2,2,9999,9999,1987,,,,,,,,,,,3,1,1,,,,15,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,8,4,2,1,1,1,8,4,2,2,,0,0,0,0,0,,
2,200,1,8,2,3,13,12,2017,,,1,1,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,7
2,200,2,7,1,3,9999,9999,2012,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,4
2,200,2,8,2,3,9999,9999,2009,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,1,0,1,4
2,200,2,4,2,2,9999,9999,1994,,,,,,,,,,,3,1,1,,,,16,1,1,,1,6,,,2,,3,15,,,,,,,,,,,,9,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,1,0,,
2,200,2,6,1,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,4
2,200,2,3,2,3,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,2,5,1,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,4
2,200,2,2,2,2,9999,9999,1984,,,,,,,,,,,3,1,1,,,,15,1,1,,1,6,,,2,,3,12,,,,,,,,,,,,9,2,2,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,1,0,,
2,200,2,1,1,1,9999,9999,1979,,,,,,,,,,,3,1,2,4,,,18,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,6,4,2,1,1,1,8,4,2,2,,0,0,0,1,0,,
2,200,3,2,2,2,9999,9999,1994,,,,,,,,,,,3,1,1,,,,18,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,1,0,,
2,200,3,4,2,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,3,1,1,1,9999,9999,1983,,,,,,,,,,,3,1,2,5,,,29,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,1,0,,
2,200,3,3,2,3,9999,9999,2018,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,3,5,2,2,9999,9999,1999,,,,,,,,,,,3,1,1,,,,16,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,8,4,2,2,,0,0,0,1,0,,
2,200,4,3,2,3,9999,9999,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,4,6,1,3,9999,9999,2000,,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,1,0,1,2
2,200,4,5,1,3,9999,9999,2006,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,1,0,1,2
2,200,4,2,2,2,9999,9999,1978,,,,,,,,,,,2,1,1,,,,18,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,1,0,,
2,200,4,4,2,3,9999,9999,2012,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,4,1,1,1,9999,9999,1959,,,,,,,,,,,2,1,2,,,,21,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,2,1,1,8,4,2,2,,0,0,0,1,0,,
2,200,5,7,1,3,9999,9999,2007,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,1,,,,,,2,2,,0,0,0,0,0,,1
2,200,5,6,1,3,9999,9999,2009,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,1,,,,,,2,2,,0,0,0,0,0,,1
2,200,5,2,1,3,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,1,,,,,,,,,,,,,,,1
2,200,5,4,2,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,1,,,,,,,,,,,,,,,1
2,200,5,5,1,3,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,1,,,,,,,,,,,,,,,1
2,200,5,3,1,3,9999,9999,2015,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,1,,,,,,,,,,,,,,,1
2,200,5,1,2,1,9999,9999,1983,,,,,,,,,,,7,,,,,,17,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,6,1,1,1,9999,9999,1969,,,,,,,,,,,2,1,2,,,,18,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,6,2,2,2,9999,9999,1984,,,,,,,,,,,2,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,0,,,2,2,,0,0,0,0,0,,
2,200,6,3,1,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,6,5,1,3,9999,9999,2007,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,200,6,4,1,3,9999,9999,2010,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,7,6,1,3,9999,9999,2004,,,,,,,,,,,1,,,,,,,1,2,2,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,200,7,2,2,2,9999,9999,1975,,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,7,4,2,3,9999,9999,2012,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,7,5,1,3,9999,9999,2009,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,200,7,3,2,3,9999,9999,2017,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,7,1,1,1,9999,9999,1967,,,,,,,,,,,2,1,2,,,,24,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,2,7,4,2,2,,0,0,0,0,0,,
2,200,8,1,1,1,9999,9999,1989,,,,,,,,,,,2,1,2,,,,25,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,8,2,2,2,9999,9999,1994,,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,9,2,2,1,9999,9999,9999,15,,,,,,,,,,2,2,,,,,15,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,6,3,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,10,4,1,3,9999,9999,9999,22,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,150,0,0,0,0,0,1,2
2,200,10,3,2,3,9999,9999,9999,15,,,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,200,10,1,1,1,9999,9999,9999,70,,,,,,,,,,2,1,2,,,,19,1,1,,1,6,,,1,1,3,23,,,,,,,,,,,,5,2,2,1,1,7,4,2,2,1,0,,,2,2,,0,0,0,0,0,,
2,200,10,2,2,2,9999,9999,9999,59,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,2,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,11,1,1,1,9999,9999,9999,29,,,,,,,,,,3,1,2,6,,,19,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,11,4,2,3,9999,9999,2017,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,11,7,2,3,9999,9999,2018,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,6
2,200,11,6,2,2,9999,9999,9999,18,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,11,3,2,3,9999,9999,2018,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,11,2,2,2,9999,9999,9999,20,,,,,,,,,,3,1,1,,,,14,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,11,5,1,3,9999,9999,2014,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
2,200,12,4,1,3,9999,9999,9999,12,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,200,12,3,2,3,9999,9999,9999,10,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,2,,0,0,0,0,0,1,2
2,200,12,5,2,4,9999,9999,9999,80,,,,,,,,,,7,,,,,,15,1,1,,1,6,,,2,,3,50,,,,,,,,,,,,5,2,2,1,0,,,2,2,1,0,,,2,2,,0,0,0,0,0,,
2,200,12,2,2,2,9999,9999,9999,50,,,,,,,,,,2,1,1,,,,15,1,1,,1,6,,,2,,3,15,,,,,,,,,,,,5,2,2,1,1,7,4,2,1,1,1,7,4,2,2,,0,0,0,0,0,,
2,200,12,1,1,1,9999,9999,9999,60,,,,,,,,,,2,1,2,,,,22,1,1,,1,6,,,2,,3,50,,,,,,,,,,,,5,2,1,1,9,7,4,1,,,,,,1,,100,0,0,0,0,0,,5
1,201,1,9,2,8,9999,9999,2011,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,3,,,,,,,,,,
1,201,1,10,2,8,9999,9999,2006,,,2,,,,,,,,1,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,3,2,2,,0,0,0,0,0,,
1,201,1,7,1,8,9999,9999,2016,,,2,,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,3,,,,,,,,,,
1,201,1,1,1,1,9999,9999,1986,,,,,,,,,,,2,1,2,,,,26,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,2,1,1,7,4,2,1,1,1,8,3,1,,0,0,0,0,0,0,,
1,201,1,5,2,3,9999,9999,2014,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,201,1,3,1,3,9999,9999,2018,,,1,2,,,,,,,,,,,,,,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,2
1,201,1,2,2,2,9999,9999,1993,,,,,,,,,,,2,1,1,,,,17,1,1,,1,6,,,1,2,,,,,,,,,,,,,,,2,1,1,1,7,4,2,1,1,1,8,3,2,2,,0,0,0,0,0,,
