"vague","grappe","menage","s20q01","s20q02","s20q03","s20q04","s20q05","s20q06","s20q07","s20q08","s20q09","s20q10","s20q11","s20q12","s20q13__1","s20q13__2","s20q13__3","s20q13__4","s20q13__5","s20q13__6","s20q13__7","s20q13__8","s20q13__9","s20q13__10","s20q13__11","s20q13__12","s20q15a","s20q15b","s20q15c","s20q15d","s20q16a","s20q16b","s20q16c","s20q16d","s20q17a","s20q17b","s20q17c","s20q17d","s20q18a","s20q18b","s20q18c","s20q18d","s20q00"
1,317,10,2,1,1,3,2,100000,4,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,317,11,3,3,3,3,2,50000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,317,12,1,3,3,4,3,35000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,317,13,2,3,3,4,3,70000,4,2,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,318,1,2,3,2,5,2,300000,4,2,2,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
2,318,2,2,3,3,5,3,90000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,318,3,1,4,3,5,3,150000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,318,4,2,3,3,5,3,100000,4,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,318,5,1,4,3,4,3,250000,4,2,2,2,4,4,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,318,6,1,3,2,4,3,100000,2,2,2,2,4,4,1,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,318,9,1,3,4,4,3,100000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,318,10,1,3,4,4,3,52500,2,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,318,11,1,3,4,4,3,75000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,318,12,1,3,4,4,3,100000,2,2,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,318,13,1,4,3,4,3,35000,4,1,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,318,15,1,4,3,4,3,100000,4,1,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,319,1,2,3,3,4,3,150000,4,2,2,2,2,2,0,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,319,2,2,4,4,4,3,80000,4,1,1,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,319,3,2,3,3,5,3,150000,4,2,2,2,4,4,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,319,4,2,3,3,5,2,165000,4,2,2,2,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,319,5,2,3,3,1,3,100000,4,2,2,4,4,4,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,319,6,1,3,3,3,3,60000,4,2,4,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,319,7,2,3,3,5,3,100000,4,2,2,2,2,2,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,1
1,319,9,2,3,3,4,3,35000,4,2,2,2,4,4,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,319,10,2,3,3,3,3,35000,4,2,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,319,11,2,4,4,3,2,300000,4,2,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,319,12,3,2,2,3,2,250000,4,2,2,2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,319,13,1,3,3,4,3,60000,4,2,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,320,1,1,2,2,3,2,500000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,320,2,1,4,3,4,3,200000,4,2,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,320,3,1,3,3,4,2,50000,4,2,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,320,4,2,3,3,4,3,90000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,320,5,2,2,2,4,2,100000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,320,6,1,4,4,4,3,100000,4,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,320,7,1,4,4,5,3,50000,4,2,1,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,320,8,2,3,3,4,3,150000,4,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,320,9,1,3,3,4,3,50000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,320,10,1,3,4,4,3,50000,2,2,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,1
2,320,11,2,3,3,4,3,55000,2,2,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,320,12,2,3,2,4,3,45000,2,2,2,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,2
1,321,1,2,4,5,5,3,120000,4,2,2,2,4,4,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
1,321,2,3,3,3,4,3,40000,4,2,2,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,321,3,1,3,3,3,2,100000,4,2,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,321,4,2,3,3,4,3,50000,4,2,2,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,321,5,2,4,3,4,3,65000,4,2,2,2,4,4,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,321,6,3,3,3,3,3,60000,4,2,1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,321,7,1,3,3,3,3,50000,4,2,2,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,321,8,2,4,5,6,3,85000,4,2,2,2,4,4,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,321,10,1,4,3,3,3,200000,4,2,1,1,4,4,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,321,11,3,4,5,6,4,60000,4,2,2,2,4,4,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,321,12,1,4,3,3,3,200000,4,2,1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,321,13,1,3,2,4,2,50000,4,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,1
2,322,1,1,4,3,4,3,180000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,322,2,1,4,3,4,3,75000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,322,3,2,2,2,4,3,250000,4,2,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,322,4,2,3,3,4,2,200000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,322,5,1,3,2,4,2,150000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,322,6,1,3,3,2,3,100000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,322,7,1,3,4,4,3,50000,2,2,2,2,4,4,0,0,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,322,8,1,3,3,4,3,300000,4,2,2,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,322,9,1,3,4,4,3,90000,2,2,1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,322,10,1,3,4,4,3,75000,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,1
2,322,11,1,3,3,4,3,100000,4,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,4
2,322,12,2,4,4,4,3,65000,4,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,323,1,1,3,3,4,3,500000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,323,2,1,3,3,4,3,85000,4,1,4,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,323,3,1,2,3,4,3,200000,4,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,323,4,3,3,3,4,4,47500,4,2,2,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,323,5,2,3,2,1,3,150000,2,2,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,323,6,1,3,3,4,3,200000,4,1,1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,323,7,1,3,2,4,3,100000,4,2,2,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,323,8,2,3,2,2,3,200000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,1
1,323,9,2,3,2,2,3,100000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,323,10,1,3,3,4,3,95000,4,1,2,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,323,11,2,3,3,2,3,75000,2,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,4
1,323,12,1,4,3,4,3,55000,4,1,2,4,4,4,0,0,1,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,324,1,1,3,3,4,3,150000,4,2,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,324,2,1,4,3,4,4,150000,4,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
2,324,3,1,3,3,4,3,150000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,13
2,324,4,1,3,3,4,3,75000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,324,5,1,4,5,4,3,50000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,324,6,1,4,4,4,3,50000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,324,7,1,3,2,4,3,75000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,324,9,2,4,3,4,3,100000,4,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,1
2,324,10,1,3,4,4,3,100000,2,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,324,11,1,4,3,4,4,80000,4,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
2,324,12,1,3,4,4,3,300000,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,2
2,324,14,1,4,3,4,3,100000,4,2,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,325,1,1,3,2,4,3,100000,2,1,1,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,1
1,325,2,1,3,2,4,2,2000000,4,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,2
1,325,3,1,3,3,1,3,100000,4,2,2,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,1
1,325,4,3,3,3,1,3,60000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,325,5,1,3,3,4,3,60000,4,1,1,4,4,2,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,325,6,1,4,3,4,3,60000,4,2,2,2,4,2,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,325,7,1,2,2,2,2,1000000,4,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1
1,325,8,1,4,1,1,2,100000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,325,9,1,3,2,2,2,150000,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,325,10,1,3,3,4,3,1000000,4,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,3
1,325,11,1,4,4,4,4,200000,4,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,2
1,325,12,3,3,3,4,3,210000,4,2,2,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,326,1,1,3,4,4,3,37500,2,2,1,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,326,2,1,4,5,5,3,150000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2
2,326,3,2,5,5,5,3,150000,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,326,4,2,3,3,4,2,200000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,326,5,1,4,3,4,3,100000,4,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,326,6,1,3,3,4,3,50000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,326,7,1,3,3,4,3,70000,4,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,326,8,1,4,4,4,3,100000,4,2,1,2,2,2,0,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,7
2,326,9,1,3,4,4,3,35000,2,2,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,326,10,1,4,4,5,4,100000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,326,11,1,3,4,4,3,70000,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,326,12,1,4,3,4,3,100000,2,2,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,327,1,3,3,3,5,3,10000,4,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,327,2,1,2,2,4,3,150000,4,2,2,2,4,4,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,327,3,1,2,3,4,2,100000,4,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,327,4,1,2,3,1,2,50000,4,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,327,6,2,3,3,4,3,50000,4,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,327,7,2,3,3,4,3,80000,4,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,327,8,2,3,3,1,2,100000,4,2,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,327,9,2,4,5,5,4,100000,4,1,1,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,327,10,3,3,3,4,3,15000,4,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,327,11,2,3,3,4,2,200000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,327,12,3,4,5,4,3,60000,4,1,1,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,327,13,1,2,3,1,3,50000,4,2,2,2,4,4,1,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,328,1,1,4,4,4,3,250000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,328,3,1,3,3,3,2,500000,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,328,4,1,3,4,4,3,200000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,2
2,328,5,2,2,2,4,3,200000,2,2,2,2,4,4,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
2,328,6,2,3,5,4,3,150000,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,328,7,1,3,3,4,3,150000,4,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,328,8,1,3,4,4,3,200000,4,1,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,1
2,328,9,2,3,4,4,3,60000,4,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,328,10,1,3,4,4,3,150000,2,2,1,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,328,11,1,3,3,4,3,125000,1,1,2,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,1
2,328,12,2,3,3,4,3,190000,2,2,2,2,2,4,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,1
2,328,13,1,4,4,5,4,140000,2,2,2,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,1,1,4,3,4,3,85000,4,1,2,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,2,3,4,3,4,3,80000,4,1,1,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,3,1,3,3,1,4,100000,4,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,1
1,329,4,2,3,3,4,3,40000,4,1,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,329,5,1,2,2,4,2,500000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,329,6,1,4,4,4,3,50000,4,1,2,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,7,1,4,3,4,3,150000,4,1,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,8,1,3,3,4,3,200000,4,1,1,1,2,2,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,9,2,4,2,1,3,150000,2,2,1,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,329,10,2,4,1,1,4,150000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,11,2,3,2,1,3,200000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,329,12,2,4,2,1,3,150000,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,330,1,1,3,3,4,2,50000,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,330,2,1,2,3,2,2,50000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,330,3,2,2,3,4,2,150000,4,2,2,2,4,4,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,330,4,1,4,4,4,3,250000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,330,5,2,3,3,4,2,500000,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,330,6,1,3,3,4,3,350000,4,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2
2,330,7,1,3,3,4,3,150000,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,4
2,330,8,1,3,3,4,3,100000,4,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,330,9,2,2,3,4,3,300000,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,330,12,1,4,3,1,2,100000,4,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,1
2,330,14,2,4,4,1,3,250000,4,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,331,1,2,3,3,2,3,12000,2,2,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,331,2,2,3,2,1,2,150000,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,331,3,2,3,2,1,3,50000,4,2,2,2,4,4,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,331,4,2,3,3,1,2,500000,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,331,5,1,3,4,1,4,50000,4,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,1
1,331,6,1,4,4,4,3,150000,4,2,3,1,2,2,1,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,331,7,3,4,4,4,4,60000,4,1,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,5
1,331,8,2,4,2,1,3,200000,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,331,9,1,3,3,1,3,30000,4,1,2,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,1
1,331,10,2,3,2,1,2,150000,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
1,331,11,1,3,2,4,3,150000,4,2,2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,1
1,331,12,1,2,2,4,3,100000,2,2,2,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,332,2,1,3,3,4,3,75000,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,332,3,1,4,3,4,4,200000,4,2,2,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,332,4,2,4,3,5,3,165000,4,2,2,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,332,5,1,4,2,4,3,50000,4,2,2,2,4,4,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,332,6,1,3,3,4,3,50000,4,2,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,332,7,2,3,2,4,3,150000,2,2,2,2,4,4,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,1
2,332,8,1,3,3,4,3,50000,2,2,2,4,4,2,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,332,9,1,3,3,4,3,70000,2,1,2,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,332,10,1,3,4,4,3,65000,2,2,2,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,332,11,1,3,4,4,3,100000,2,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,1
2,332,12,1,3,4,4,3,50000,2,2,1,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
2,332,13,1,5,5,5,3,100000,4,2,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
1,333,1,1,3,3,5,3,50000,4,2,2,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,333,2,2,2,2,2,2,150000,4,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,2
1,333,3,3,3,3,4,3,40000,4,2,2,2,4,4,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,2
1,333,4,3,3,3,1,3,50000,4,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1
1,333,5,1,2,2,4,3,200000,4,2,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,1
