"vague","grappe","menage","s17q00","s17q01","s17q02","s17q03","s17q51","s17q38b","s17q34b","s17q04","s17q05","s17q06","s17q07a1","s17q07b1","s17q07c1","s17q07d1","s17q07e1","s17q07a2","s17q07a3","s17q07a4","s17q07b2","s17q07b3","s17q07b4","s17q07c2","s17q07c3","s17q07c4","s17q07d2","s17q07d3","s17q07d4","s17q07e2","s17q07e3","s17q08","s17q09","s17q10","s17q11","s17q12","s17q13","s17q14","s17q15__0","s17q15__1","s17q16","s17q17","s17q18a","s17q18b","s17q18c","s17q18d","s17q18e","s17q18f","s17q18g","s17q18h","s17q18i","s17q19","s17q20","s17q21","s17q22__0","s17q22__1","s17q23","s17q24a","s17q24b","s17q25","s17q26","s17q27__0","s17q27__1","s17q28","s17q29","s17q30","s17q31a","s17q31b","s17q32a","s17q32b","s17q33","s17q34a","s17q35","s17q36__0","s17q36__1","s17q37","s17q38a","s17q39","s17q40","s17q41__0","s17q41__1","s17q42","s17q43","s17q44","s17q45","s17q46","s17q47__0","s17q47__1","s17q48","s17q49","s17q50","s17q52","s17q53","s17q54","s17q55","s17q56","s17q57","s17q58","s17q59","s17q60","s17q61"
2,318,6,1,"Caprins (Chèvres)",3,1,,,,1,7,7,1,,,,,7,1,2,,,,,,,,,,,,0,,2,1,100,65000,600,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,6000,2,,,2,,2,,2,
2,318,6,1,"Poules / poulets",9,1,,,,2,2,2,2,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,250,2,,,2,,2,,2,
2,318,9,1,"Poules / poulets",9,1,,,,1,11,11,2,,,,,11,1,2,,,,,,,,,,,,3,4500,3,2,100,7500,0,2,,1,1,4,2,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,8000,2,,,2,,1,450,2,
2,318,9,1,"Ovins (Moutons)",2,1,5000,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,2,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,35000,2,,,2,,1,750,2,
2,318,9,1,"Bovins",1,1,7000,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,3,1,100,650000,15000,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,42000,2,,,1,2000,1,1000,2,
2,318,10,1,"Poules / poulets",9,1,,,,7,10,10,1,,,,,10,1,2,,,,,,,,,,,,0,,4,1,100,8000,0,1,,1,1,3,2,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,10000,2,,,2,,1,700,2,
2,318,10,1,"Bovins",1,1,3000,,,7,1,1,7,,,,,1,1,2,,,,,,,,,,,,0,,2,7,100,450000,10000,7,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,18000,2,,,1,500,1,250,2,
2,318,11,1,"Pintades",10,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,10,1,100,25000,0,1,,1,1,2,2,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,15000,2,,,2,,1,800,2,
2,318,11,1,"Ovins (Moutons)",2,1,5000,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,2,1,100,59500,5000,1,,1,1,0,2,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,35000,2,,,2,,1,1500,2,
2,318,11,1,"Poules / poulets",9,1,,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,3,1,100,5000,0,1,,1,1,2,2,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,10000,2,,,2,,1,750,2,
2,318,11,1,"Bovins",1,1,3000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,1,1,100,115000,5000,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,21000,2,,,1,500,1,750,2,
2,318,11,1,"Asins (Anes)",6,1,2000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,14000,2,,,2,,1,500,2,
2,318,11,1,"Caprins (Chèvres)",3,1,2000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,1,1,100,12000,500,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,14000,2,,,2,,1,400,2,
2,318,12,1,"Poules / poulets",9,1,,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,3,1,100,3750,0,1,,1,1,4,2,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,5000,2,,,2,,1,750,2,
2,318,12,1,"Ovins (Moutons)",2,1,5000,,,1,4,4,6,,,,,4,2,2,,,,,,,,,,,,0,,3,1,100,135000,7500,1,6,1,1,0,2,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,35000,2,,,1,2000,1,1000,2,
2,318,12,1,"Bovins",1,1,3000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,21000,2,,,1,500,1,500,2,
2,318,12,1,"Caprins (Chèvres)",3,1,2000,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,1,1,100,20000,500,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,14000,2,,,1,1000,1,500,2,
2,318,12,1,"Asins (Anes)",6,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10000,2,,,2,,1,1000,2,
2,318,13,1,"Bovins",1,1,,,,1,0,,,,,,,,,,,,,,,,,,,,,0,,1,1,100,230000,500,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10000,2,,,2,,2,,2,
2,318,13,1,"Ovins (Moutons)",2,1,5000,,,2,1,1,5,,,,,1,2,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7500,2,,,1,100,2,,2,
2,318,13,1,"Autres volailles",11,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,1000,2,,,2,,2,,2,
2,318,13,1,"Poules / poulets",9,1,,,,1,4,4,4,5,,,,1,2,1,3,2,2,,,,,,,,,0,,1,1,100,1500,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,500,2,,,2,,2,,2,
2,318,15,1,"Caprins (Chèvres)",3,1,,,,1,0,,,,,,,,,,,,,,,,,,,,,0,,1,1,100,22000,300,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3000,2,,,2,,2,,2,
2,318,15,1,"Asins (Anes)",6,1,,,,1,2,2,1,,,,,2,2,2,,,,,,,,,,,,0,,1,1,100,47500,500,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3000,2,,,2,,2,,2,
2,318,15,1,"Ovins (Moutons)",2,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,2,30500,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7500,2,,,2,,1,300,2,
1,319,1,1,"Caprins (Chèvres)",3,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,319,3,1,"Bovins",1,1,20000,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,8,1,2,0,,2,,,,,2,,2,,,,,,,,,,,,1,4,300000,2,,,2,,2,,2,
1,319,3,1,"Ovins (Moutons)",2,1,,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,319,3,1,"Caprins (Chèvres)",3,1,,,,1,3,3,1,,,,,3,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,319,6,1,"Bovins",1,1,15000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,1,1,100,175000,1000,1,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,50000,2,,,2,,2,,2,
1,319,7,1,"Bovins",1,1,7000,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,1,1,100,180000,300,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,2,0,,2,,,,,2,,2,,,,,,,,,,,,1,5,400000,1,6,3000,2,,2,,2,
1,319,7,1,"Caprins (Chèvres)",3,1,,,,4,20,20,4,3,,,,11,1,1,9,1,2,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,319,7,1,"Ovins (Moutons)",2,1,,,,1,15,15,5,,,,,15,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,319,11,1,"Bovins",1,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,1,4000,2,,2,
1,319,11,1,"Ovins (Moutons)",2,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,319,12,1,"Caprins (Chèvres)",3,1,,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,319,12,1,"Ovins (Moutons)",2,1,,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,1,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
2,320,1,1,"Bovins",1,1,35000,2,,1,15,15,1,,,,,15,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,6,1,2,0,,2,,,,,1,1,2,,,,,,,,,,,,1,9,5000,2,,,1,0,1,6300,2,
2,320,1,1,"Poules / poulets",9,1,,,,1,12,12,2,,,,,12,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,2000,2,,,2,,2,,2,
2,320,1,1,"Autres volailles",11,1,,,,7,6,6,7,6,,,,4,1,1,2,1,2,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,2000,2,,,2,,2,,1,300
2,320,1,1,"Ovins (Moutons)",2,1,,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,1,1,100,60000,0,1,,1,1,0,4,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7000,2,,,1,0,1,1000,2,
2,320,2,1,"Ovins (Moutons)",2,1,,,,1,0,,,,,,,,,,,,,,,,,,,,,0,,3,1,100,90000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3000,2,,,2,,1,800,2,
2,320,3,1,"Ovins (Moutons)",2,1,,,,1,4,4,1,2,,,,3,1,1,1,1,2,,,,,,,,,0,,1,1,100,30000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,6000,2,,,1,0,1,300,2,
2,320,3,1,"Poules / poulets",9,1,,,,1,9,9,1,,,,,9,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,0,,,,0,2,,1500,2,,,2,,2,,2,
2,320,4,1,"Ovins (Moutons)",2,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,1,20000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1000,2,,,2,,1,200,2,
2,320,4,1,"Caprins (Chèvres)",3,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,1,15500,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1000,2,,,2,,2,,2,
2,320,4,1,"Bovins",1,1,3000,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2000,2,,,1,0,2,,2,
2,320,6,1,"Bovins",1,1,,,,1,2,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10000,2,,,2,,1,1000,2,
2,320,6,1,"Poules / poulets",9,1,,,,1,5,5,6,,,,,5,1,2,,,,,,,,,,,,0,,4,2,100,5000,0,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,250,2,,,2,,2,,2,
2,320,6,1,"Autres volailles",11,1,,,,1,6,6,6,,,,,6,2,2,,,,,,,,,,,,0,,3,1,100,1250,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,500,2,,,2,,2,,2,
2,320,6,1,"Ovins (Moutons)",2,1,,,,1,2,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2500,2,,,2,,1,300,2,
2,320,7,1,"Poules / poulets",9,1,,,,1,12,12,1,2,,,,8,1,1,4,1,2,,,,,,,,,0,,0,,,,,,,1,1,2,0,0,0,0,0,0,0,5,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,750,2,,,2,,2,,2,
2,320,7,1,"Caprins (Chèvres)",3,1,,,,1,4,4,2,,,,,4,1,2,,,,,,,,,,,,0,,2,2,100,55000,600,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4000,2,,,2,,2,,2,
2,320,7,1,"Ovins (Moutons)",2,1,,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,2,1,100,75000,600,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7500,2,,,1,600,2,,2,
2,320,7,1,"Bovins",1,1,15000,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,1,1,100,330000,1000,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,15000,2,,,1,400,1,1000,2,
2,320,8,1,"Ovins (Moutons)",2,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,1,1,100,20000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5000,2,,,1,0,2,,2,
2,320,8,1,"Bovins",1,1,10000,,,1,2,2,4,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6000,2,,,2,,2,,2,
2,320,8,1,"Poules / poulets",9,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,250,2,,,2,,2,,2,
2,320,9,1,"Pintades",10,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,1,1,100,3250,0,1,,1,1,1,0,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,3000,2,,,2,,1,150,2,
2,320,9,1,"Bovins",1,1,7500,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,2,100000,2,1,100,153000,1000,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,60000,2,,,1,1200,1,750,2,
2,320,9,1,"Ovins (Moutons)",2,1,4000,,,1,8,8,3,6,,,,6,1,1,2,1,2,,,,,,,,,1,30000,1,1,100,35000,250,1,,1,1,0,2,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,32000,2,,,1,1350,1,850,2,
2,320,9,1,"Autres volailles",11,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,1,3000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,2000,2,,,2,,2,,2,
2,320,9,1,"Poules / poulets",9,1,,,,1,15,15,1,3,6,,,5,1,1,4,1,1,6,1,2,,,,,,0,,1,1,100,1250,0,1,,1,1,4,0,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,5000,2,,,2,,1,300,2,
2,320,10,1,"Poules / poulets",9,1,,,,1,12,12,2,,,,,12,1,2,,,,,,,,,,,,0,,8,2,100,10000,0,2,,1,2,2,0,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,4000,2,,,2,,2,,2,
2,320,10,1,"Caprins (Chèvres)",3,1,2000,,,6,3,3,1,,,,,3,1,2,,,,,,,,,,,,2,25000,2,1,100,33000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,14000,2,,,2,,2,,2,
2,320,10,1,"Ovins (Moutons)",2,1,2000,,,6,3,3,2,,,,,3,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,0,0,0,0,0,0,0,1,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,16000,2,,,1,0,1,2000,2,
2,320,10,1,"Bovins",1,1,6000,,,6,2,2,6,,,,,2,1,2,,,,,,,,,,,,2,125000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,48000,2,,,2,,1,1500,2,
2,320,10,1,"Pintades",10,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,5000,2,,,2,,2,,2,
2,320,11,1,"Poules / poulets",9,1,,,,2,15,15,2,,,,,15,1,2,,,,,,,,,,,,0,,5,2,100,10000,0,2,,1,2,5,0,0,0,0,0,0,0,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,11000,2,,,2,,1,550,2,
2,320,11,1,"Asins (Anes)",6,1,,,,2,1,1,2,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10000,2,,,2,,1,450,2,
2,320,11,1,"Bovins",1,1,3000,,,2,2,2,2,,,,,2,1,2,,,,,,,,,,,,1,60000,1,2,100,112000,500,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,21000,2,,,1,1000,1,400,2,
2,320,11,1,"Ovins (Moutons)",2,1,,,,1,1,1,2,,,,,1,1,2,,,,,,,,,,,,1,25000,1,2,100,57500,250,1,2,1,2,0,1,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7000,2,,,2,,1,350,2,
2,320,12,1,"Ovins (Moutons)",2,1,1900,,,2,1,1,1,,,,,1,1,2,,,,,,,,,,,,1,17500,0,,,,,,,1,1,0,1,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,17500,2,,,2,,1,500,2,
2,320,12,1,"Bovins",1,1,,,,2,1,1,1,,,,,1,1,2,,,,,,,,,,,,1,135000,1,1,100,80000,500,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,12500,2,,,2,,1,1500,2,
2,320,12,1,"Caprins (Chèvres)",3,1,4500,,,2,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,36000,2,,,2,,1,500,2,
1,321,1,1,"Asins (Anes)",6,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,4,1,"Caprins (Chèvres)",3,1,,,,1,6,6,1,,,,,6,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,0,1,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,4,1,"Ovins (Moutons)",2,1,,,,1,8,8,1,,,,,8,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,6,1,"Asins (Anes)",6,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,6,1,"Caprins (Chèvres)",3,1,,,,1,5,5,1,,,,,5,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,7,1,"Ovins (Moutons)",2,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,10,1,"Bovins",1,1,,,,1,10,10,1,,,,,10,1,2,,,,,,,,,,,,0,,3,1,100,210000,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,1,1000,1,1250,2,
1,321,10,1,"Ovins (Moutons)",2,1,,,,1,7,7,1,,,,,7,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,2,2,0,0,0,0,0,0,0,2,,,,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,1,350,1,350,2,
1,321,11,1,"Ovins (Moutons)",2,1,,,,1,1,1,1,,,,,1,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,12,1,"Ovins (Moutons)",2,1,,,,2,4,4,2,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,1,400,2,
1,321,13,1,"Ovins (Moutons)",2,1,,,,1,2,2,6,7,,,,1,2,1,1,2,2,,,,,,,,,2,36000,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
1,321,13,1,"Poules / poulets",9,1,,,,1,2,2,1,6,,,,1,1,1,1,2,2,,,,,,,,,0,,0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,2,,,2,,2,,2,
1,321,13,1,"Asins (Anes)",6,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,1,25000,1,1,100,15000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,2,,2,
2,322,1,1,"Ovins (Moutons)",2,1,,,,1,4,4,1,,,,,4,1,2,,,,,,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3500,2,,,1,0,1,1500,1,1000
2,322,1,1,"Bovins",1,1,,,,1,2,2,1,,,,,2,1,2,,,,,,,,,,,,0,,1,1,100,300000,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5000,2,,,1,0,1,800,2,
2,322,3,1,"Bovins",1,1,45000,2,,1,24,24,1,,,,,24,1,2,,,,,,,,,,,,0,,5,1,100,920000,2500,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,4,12,1,2,0,,2,,,,,1,1,2,,,,,,,,,,,,1,12,30000,2,,,1,2400,1,14400,2,
2,322,3,1,"Ovins (Moutons)",2,1,7500,,,1,7,7,1,9,,,,4,1,1,3,1,2,,,,,,,,,1,27500,2,1,100,105000,400,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7500,2,,,1,700,1,2100,2,
2,322,3,1,"Poules / poulets",9,1,,,,1,17,17,1,,,,,17,1,2,,,,,,,,,,,,0,,0,,,,,,,1,1,4,0,0,0,0,0,0,0,7,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,1000,2,,,2,,2,,2,
