"vague","grappe","menage","s10q02","s10q03","s10q04","s10q05","s10q06","s10q07","s10q08","s10q09","s10q10","s10q11","s10q01"
1,173,1,1,2,2,2,2,2,2,2,2,1,1
1,173,2,2,2,2,2,2,2,2,2,2,0,1
1,173,4,2,2,2,1,2,2,2,2,2,1,1
1,173,5,2,2,2,1,2,2,2,2,2,1,1
1,173,6,2,2,2,2,2,2,2,2,2,0,1
1,173,8,2,2,2,2,2,2,2,2,1,1,1
1,173,9,2,2,2,2,2,2,2,2,2,0,1
1,173,10,2,2,2,2,2,2,2,2,2,0,1
1,173,11,2,2,2,2,2,2,2,2,2,0,1
1,173,12,2,2,2,2,2,2,2,2,1,1,1
1,173,13,2,2,1,2,2,2,2,2,2,1,1
1,173,14,2,2,2,2,2,2,2,2,2,0,1
2,174,1,2,2,2,2,2,2,2,2,2,0,1
2,174,2,2,2,2,2,2,2,2,2,2,0,1
2,174,3,2,2,2,2,2,2,2,2,2,0,1
2,174,4,2,2,2,1,2,2,2,2,2,1,1
2,174,5,2,2,2,2,2,2,2,2,2,0,1
2,174,6,2,2,2,2,2,2,2,2,1,1,1
2,174,7,1,2,2,1,2,2,2,2,2,1,1
2,174,8,2,2,2,2,2,2,2,2,2,0,1
2,174,9,2,2,2,2,2,2,2,2,2,0,1
2,174,10,2,2,2,2,2,2,2,2,1,1,1
2,174,11,2,2,2,2,2,2,2,2,2,0,1
2,174,12,2,2,2,2,2,2,2,2,2,0,1
1,175,1,2,2,1,2,2,2,2,2,2,1,1
1,175,2,2,2,1,2,2,2,2,2,2,1,1
1,175,3,2,2,2,2,2,2,2,2,2,0,1
1,175,4,2,2,2,2,2,2,2,2,1,1,1
1,175,5,2,2,2,2,2,2,2,2,2,0,1
1,175,6,2,2,2,1,2,2,2,2,2,1,1
1,175,7,2,2,2,2,2,2,2,2,2,0,2
1,175,8,2,2,2,2,2,2,2,2,2,0,2
1,175,9,2,2,2,2,2,2,2,2,2,0,1
1,175,10,2,2,2,1,2,2,2,2,2,1,2
1,175,12,2,2,2,2,2,2,2,2,2,0,1
1,175,13,2,2,2,1,2,2,2,2,2,1,1
2,176,1,2,2,2,2,2,2,2,2,2,0,1
2,176,2,2,2,2,2,2,2,2,2,2,0,1
2,176,3,2,2,2,2,2,2,2,2,1,1,1
2,176,4,2,2,2,2,2,2,2,2,2,0,1
2,176,5,2,2,2,2,2,1,2,2,2,1,1
2,176,7,1,2,2,2,2,2,2,2,2,1,1
2,176,8,2,2,2,2,2,2,2,2,2,0,1
2,176,9,2,2,2,1,2,2,2,2,2,1,1
2,176,10,2,2,2,2,2,2,2,2,1,1,1
2,176,11,2,2,2,2,2,2,2,2,2,0,1
2,176,12,2,2,2,2,2,2,2,2,2,0,1
2,176,15,2,2,2,2,2,2,2,2,2,0,1
1,177,1,2,2,2,1,2,2,2,2,2,1,1
1,177,2,2,2,2,1,2,2,2,2,2,1,1
1,177,3,2,2,2,1,2,2,2,2,2,1,1
1,177,4,2,2,2,2,2,2,2,2,2,0,1
1,177,5,2,2,2,2,1,2,2,2,2,1,1
1,177,6,2,2,2,2,2,2,2,2,2,0,1
1,177,7,2,2,2,2,2,2,2,2,2,0,1
1,177,8,2,2,2,2,2,2,2,2,2,0,9
1,177,9,2,2,2,2,2,2,2,2,2,0,1
1,177,10,2,2,2,2,2,2,2,2,2,0,2
1,177,11,2,2,2,2,2,2,2,2,2,0,1
1,177,12,2,2,2,2,2,2,2,2,2,0,1
2,178,1,2,2,2,2,2,2,2,2,2,0,1
2,178,2,2,2,2,1,2,2,2,2,2,1,1
2,178,3,2,2,2,2,2,2,2,2,2,0,1
2,178,4,2,2,2,2,2,2,2,2,2,0,1
2,178,5,2,2,2,2,2,2,2,2,2,0,1
2,178,6,2,2,2,2,2,2,2,2,2,0,1
2,178,7,2,2,2,2,2,2,2,2,2,0,1
2,178,8,2,2,2,2,2,2,2,2,1,1,1
2,178,9,2,2,2,2,2,2,2,2,2,0,1
2,178,10,1,2,2,2,2,2,2,2,2,1,1
2,178,11,2,2,2,2,2,2,2,2,2,0,1
2,178,12,2,2,2,2,2,2,2,2,2,0,1
1,179,1,2,2,2,1,2,2,2,2,2,1,1
1,179,2,2,2,2,2,2,1,2,2,2,1,1
1,179,3,1,2,2,2,2,2,2,2,2,1,1
1,179,4,2,2,2,2,2,1,2,2,2,1,1
1,179,5,2,2,2,1,2,2,2,2,2,1,1
1,179,6,1,2,2,2,2,2,2,2,1,1,2
1,179,7,2,2,2,2,2,2,2,2,1,1,1
1,179,8,2,2,1,2,2,2,2,2,2,1,1
1,179,9,2,2,2,2,2,2,2,2,2,0,1
1,179,10,2,2,2,1,2,2,2,2,2,1,1
1,179,11,2,2,2,2,2,2,2,2,2,0,1
1,179,12,2,2,2,2,2,2,2,2,2,0,1
2,180,1,2,2,1,2,2,2,2,2,2,1,1
2,180,2,2,2,2,2,2,2,2,2,1,1,1
2,180,3,2,2,2,2,2,2,2,2,2,0,1
2,180,4,2,2,2,2,2,2,2,2,2,0,1
2,180,5,2,2,2,2,2,2,2,2,1,1,1
2,180,7,2,2,2,2,2,2,2,2,1,1,1
2,180,9,1,2,2,1,2,2,2,2,2,1,1
2,180,10,1,2,2,2,2,2,2,2,2,1,1
2,180,11,2,2,2,2,2,2,2,2,2,0,1
2,180,12,2,2,2,2,2,2,2,2,2,0,1
2,180,14,2,2,2,2,2,2,2,2,2,0,1
2,180,16,2,2,2,2,2,2,2,2,2,0,1
1,181,1,2,2,2,2,2,2,2,2,1,1,1
1,181,2,1,2,2,2,2,2,2,2,1,1,1
1,181,3,2,2,2,2,2,2,2,2,2,0,1
1,181,4,2,2,2,2,2,2,2,2,2,0,1
1,181,5,2,2,2,2,2,2,2,2,2,0,1
1,181,6,2,2,2,2,2,2,2,2,2,0,1
1,181,7,1,2,2,2,1,2,2,2,2,1,1
1,181,8,1,2,2,2,2,2,2,2,2,1,2
1,181,9,2,2,2,2,2,2,2,2,2,0,1
1,181,10,1,2,2,2,2,2,2,2,1,1,1
1,181,11,2,2,2,2,2,2,2,2,2,0,2
1,181,12,2,2,2,2,2,2,2,2,2,0,1
2,182,1,2,2,2,2,2,2,2,2,1,1,1
2,182,2,2,2,2,2,2,2,2,2,2,0,1
2,182,3,2,2,2,2,2,2,2,2,2,0,1
2,182,4,2,2,2,2,2,2,2,2,2,0,1
2,182,5,2,2,2,2,2,2,2,2,2,0,1
2,182,6,2,2,2,2,2,2,2,2,2,0,1
2,182,7,2,2,2,2,2,2,2,2,1,1,1
2,182,8,2,2,2,2,2,2,2,2,2,0,1
2,182,9,2,2,2,2,2,2,2,2,2,0,1
2,182,10,2,2,2,2,2,2,2,2,2,0,1
2,182,11,2,2,2,2,2,2,2,2,2,0,1
2,182,12,2,2,2,2,2,2,2,2,2,0,1
1,183,1,2,2,2,2,2,2,2,2,2,0,2
1,183,2,2,2,2,2,1,2,2,2,2,1,1
1,183,3,2,2,2,2,2,2,2,2,2,0,2
1,183,5,2,2,2,2,2,2,2,2,2,0,1
1,183,6,2,2,2,2,2,2,2,2,2,0,1
1,183,7,2,2,2,2,2,2,2,2,2,0,2
1,183,8,2,2,2,1,2,2,2,2,2,1,1
1,183,9,2,2,2,2,2,2,2,2,2,0,1
1,183,10,2,2,2,2,2,2,2,2,2,0,1
1,183,11,2,2,2,2,2,2,2,2,2,0,1
1,183,12,2,2,2,2,2,2,2,2,2,0,1
1,183,13,2,2,2,2,2,2,2,2,2,0,1
2,184,1,2,1,2,2,2,2,2,2,2,1,1
2,184,2,1,2,2,2,2,2,2,2,2,1,1
2,184,3,2,2,2,2,2,1,2,2,2,1,1
2,184,4,2,2,1,2,2,2,2,2,2,1,1
2,184,5,1,1,2,2,2,2,2,2,2,1,1
2,184,6,2,2,2,2,2,2,2,2,2,0,1
2,184,7,2,2,2,2,2,2,2,2,2,0,2
2,184,8,2,2,2,2,2,1,2,2,2,1,1
2,184,9,2,2,2,1,2,2,2,2,2,1,9
2,184,10,2,2,2,2,2,2,1,2,1,1,2
2,184,11,2,2,2,2,2,2,2,2,2,0,2
2,184,12,2,2,2,1,2,2,2,2,1,1,1
1,185,1,2,2,2,2,2,2,2,2,2,0,2
1,185,2,2,2,2,2,2,2,2,2,2,0,1
1,185,3,2,2,2,2,2,2,2,2,2,0,1
1,185,4,2,2,2,2,2,2,2,2,1,1,1
1,185,5,2,2,2,2,2,2,2,2,1,1,1
1,185,6,2,2,2,2,1,2,2,2,2,1,1
1,185,7,2,1,2,2,2,2,2,2,2,1,1
1,185,8,2,2,2,2,2,2,2,2,2,0,2
1,185,9,2,2,2,2,2,1,2,2,2,1,1
1,185,10,2,2,2,2,2,1,2,2,2,1,1
1,185,11,2,2,2,2,2,2,2,2,2,0,1
1,185,12,2,2,2,2,1,2,2,2,2,1,1
2,186,1,2,2,2,1,2,2,2,2,2,1,3
2,186,2,2,2,2,1,2,2,2,2,2,1,1
2,186,3,2,2,2,2,2,2,2,2,2,0,1
2,186,4,2,2,2,2,2,2,2,2,1,1,2
2,186,5,2,2,2,2,1,2,2,2,1,1,1
2,186,6,2,2,2,2,2,2,2,2,1,1,1
2,186,7,2,2,2,2,2,2,2,2,1,1,1
2,186,8,2,2,1,2,2,2,2,2,2,1,1
2,186,9,2,2,2,2,2,2,2,2,2,0,2
2,186,10,2,2,2,2,2,2,2,2,1,1,2
2,186,11,1,2,2,2,2,2,2,2,1,1,1
2,186,12,1,2,2,2,1,2,2,2,2,1,2
1,187,1,1,2,2,2,2,2,2,2,2,1,1
1,187,2,1,2,2,1,2,2,2,2,2,1,1
1,187,3,2,2,2,2,1,2,2,2,2,1,1
1,187,4,2,2,2,2,2,2,2,2,2,0,6
1,187,5,2,2,2,2,2,1,2,2,2,1,1
1,187,6,2,2,2,2,2,2,1,2,2,1,1
1,187,7,2,2,2,1,2,2,2,2,2,1,1
1,187,8,2,2,2,2,2,2,2,2,1,1,1
1,187,9,2,2,2,2,2,2,2,2,2,0,1
1,187,10,2,2,2,2,2,2,2,2,2,0,1
1,187,11,2,1,2,2,2,2,2,2,2,1,1
1,187,12,2,2,2,2,2,2,2,2,2,0,1
2,188,2,2,2,2,2,2,2,2,2,2,0,3
2,188,3,2,2,2,2,2,2,2,2,1,1,1
2,188,4,2,2,2,2,2,2,2,2,1,1,1
2,188,5,1,2,2,2,2,2,2,2,2,1,2
2,188,6,2,2,2,2,2,2,2,2,2,0,1
2,188,7,2,2,2,2,2,2,2,2,2,0,1
2,188,8,2,2,2,1,2,2,2,2,2,1,1
2,188,9,2,2,2,2,2,2,2,2,2,0,1
2,188,10,2,2,2,2,2,2,2,2,2,0,1
2,188,11,1,2,2,2,2,2,2,2,1,1,1
2,188,12,2,2,2,2,2,2,2,2,1,1,1
2,188,15,1,2,2,2,2,2,2,2,2,1,1
1,189,1,2,2,2,2,2,2,2,2,2,0,1
1,189,2,2,2,2,2,2,2,2,2,2,0,1
1,189,3,2,2,2,2,2,2,2,2,2,0,1
1,189,4,1,2,2,2,2,2,2,2,2,1,2
1,189,5,2,2,2,2,2,2,2,2,2,0,1
1,189,6,2,2,2,2,2,2,2,2,2,0,1
1,189,7,2,2,2,2,2,2,2,2,2,0,1
1,189,8,2,2,2,2,2,2,2,2,2,0,2
1,189,9,1,2,2,1,2,2,2,2,2,1,1
1,189,10,2,2,2,2,2,2,2,2,2,0,2
1,189,11,2,1,2,2,2,2,2,2,2,1,1
1,189,12,2,2,2,2,2,2,2,2,2,0,1
2,190,1,1,2,2,1,2,2,2,2,2,1,2
2,190,2,1,2,2,2,2,2,2,2,2,1,1
2,190,3,2,2,2,2,2,2,2,2,2,0,1
2,190,4,1,2,2,2,2,2,2,2,1,1,1
2,190,5,1,2,2,2,2,2,2,2,2,1,1
2,190,6,2,2,2,1,2,1,2,2,2,1,1
2,190,7,1,2,2,2,2,2,2,2,2,1,2
2,190,8,2,2,2,1,2,2,2,2,1,1,1
2,190,9,2,2,2,2,1,2,2,2,2,1,2
2,190,10,1,2,2,2,2,2,2,2,2,1,1
2,190,11,2,2,2,1,2,2,2,2,2,1,1
2,190,12,2,2,2,2,1,2,2,2,2,1,1
1,191,1,2,2,1,2,2,2,2,2,2,1,2
1,191,2,2,2,2,1,2,2,2,2,2,1,1
1,191,3,2,2,2,1,2,2,2,2,2,1,1
1,191,4,2,2,2,2,2,2,2,2,2,0,1
1,191,5,2,2,2,2,2,2,2,2,2,0,2
1,191,7,2,2,2,1,2,2,2,2,2,1,1
1,191,8,2,2,2,2,2,1,2,2,2,1,2
1,191,9,2,2,2,2,2,2,2,2,1,1,2
1,191,10,2,2,2,2,2,1,2,2,2,1,1
1,191,12,2,2,2,1,2,2,2,2,2,1,1
1,191,13,1,2,2,2,2,2,2,2,2,1,1
1,191,14,2,2,2,2,2,2,2,2,2,0,5
2,192,1,2,2,2,2,2,2,2,2,2,0,1
2,192,2,2,2,2,2,2,2,2,2,1,1,1
2,192,3,2,2,2,2,2,2,2,2,1,1,1
2,192,4,2,2,2,2,2,2,2,2,2,0,1
2,192,5,2,2,1,2,2,2,2,2,2,1,1
2,192,6,1,2,2,2,2,2,2,2,2,1,5
2,192,7,2,2,2,2,2,2,2,2,2,0,1
2,192,8,2,2,2,2,2,2,2,2,2,0,1
2,192,9,2,2,2,1,2,2,2,2,2,1,1
2,192,10,2,2,2,1,2,2,2,2,2,1,1
2,192,11,2,2,2,2,2,2,2,2,2,0,1
2,192,12,2,2,2,2,2,2,2,2,2,0,1
1,193,1,2,2,2,2,2,2,2,2,2,0,1
1,193,2,2,2,2,2,2,2,2,2,2,0,1
1,193,3,2,2,2,2,2,2,2,2,2,0,1
1,193,5,2,2,2,2,2,2,2,2,2,0,1
1,193,6,2,2,2,2,2,2,2,2,2,0,1
1,193,7,2,2,2,2,2,2,2,2,2,0,5
1,193,8,2,2,2,2,2,2,2,2,2,0,1
1,193,9,2,2,2,2,2,2,2,2,2,0,1
1,193,10,2,2,2,2,2,2,2,2,2,0,2
1,193,11,2,2,2,1,2,2,2,2,2,1,1
1,193,12,2,2,2,2,2,2,2,2,2,0,1
1,193,13,2,2,2,2,2,2,2,2,2,0,2
2,194,1,2,2,2,2,2,2,2,2,1,1,1
2,194,2,2,2,2,2,2,2,2,2,1,1,1
2,194,3,2,2,2,2,2,1,2,2,1,1,1
2,194,4,2,2,2,2,2,2,2,2,1,1,1
2,194,5,2,2,2,1,2,1,2,2,2,1,1
2,194,6,2,2,2,2,2,1,2,2,2,1,1
2,194,7,2,2,2,2,2,2,2,2,1,1,1
2,194,8,2,2,2,2,2,1,2,2,2,1,1
2,194,9,2,2,2,2,2,1,2,2,2,1,1
2,194,10,2,2,2,2,2,2,2,2,2,0,1
2,194,11,2,2,2,2,2,2,2,2,2,0,1
2,194,12,2,2,2,2,2,2,2,2,2,0,1
1,195,1,2,2,2,1,2,2,2,2,2,1,1
1,195,2,2,2,2,2,2,2,2,2,2,0,1
1,195,3,1,2,2,2,2,2,2,2,2,1,2
1,195,4,2,2,2,2,2,2,2,2,2,0,1
1,195,5,2,2,2,2,2,2,2,2,2,0,1
1,195,6,2,2,2,2,2,2,2,2,2,0,1
1,195,7,2,2,2,1,2,2,2,2,2,1,1
1,195,8,2,2,2,2,2,2,2,2,2,0,1
1,195,9,2,2,2,2,2,2,2,2,2,0,1
1,195,10,2,2,2,2,2,2,2,2,2,0,1
1,195,11,2,2,2,2,2,2,2,2,2,0,1
1,195,12,2,2,2,2,2,2,2,2,2,0,1
2,196,1,2,2,2,2,2,2,2,2,1,1,3
2,196,2,1,2,2,2,2,2,2,2,2,1,1
2,196,3,2,2,2,1,2,2,2,2,1,1,1
2,196,4,1,2,2,1,2,2,2,2,2,1,1
2,196,5,1,2,2,2,2,2,2,2,2,1,2
2,196,6,2,2,2,1,2,2,2,2,2,1,1
2,196,7,2,2,2,1,2,2,2,2,2,1,2
2,196,8,2,2,2,1,2,2,2,2,2,1,1
2,196,9,2,2,2,2,2,2,2,2,1,1,1
2,196,10,2,2,2,2,2,2,2,2,1,1,1
2,196,11,2,2,2,2,2,2,2,2,2,0,1
2,196,12,2,2,1,2,2,2,2,2,2,1,1
1,197,1,2,2,2,2,2,2,2,2,2,0,1
1,197,2,2,2,2,2,2,2,2,2,2,0,1
1,197,3,2,2,2,2,2,2,2,2,2,0,1
1,197,4,2,2,2,2,2,2,2,2,2,0,1
1,197,5,2,2,2,2,2,2,2,2,2,0,1
1,197,6,2,2,2,1,2,2,2,2,2,1,2
1,197,7,2,2,2,2,2,2,2,2,2,0,1
1,197,8,2,2,2,2,2,2,2,2,2,0,1
1,197,9,2,2,2,2,2,2,2,2,2,0,1
1,197,10,2,2,2,2,2,2,2,2,2,0,1
1,197,11,2,2,2,2,2,2,2,2,2,0,1
1,197,12,2,2,2,2,2,2,2,2,1,1,1
2,198,1,2,2,2,1,2,2,2,2,2,1,1
2,198,2,1,2,2,2,2,2,2,2,1,1,1
2,198,3,1,2,2,1,2,2,2,2,2,1,1
2,198,4,1,2,2,1,2,2,2,2,2,1,1
2,198,5,2,2,2,2,2,2,2,2,2,0,1
2,198,6,1,2,2,2,2,2,2,2,2,1,1
2,198,7,2,2,2,2,2,2,2,2,2,0,2
2,198,8,1,2,2,1,2,2,2,2,2,1,1
2,198,9,2,2,2,2,2,2,2,2,1,1,1
2,198,10,2,2,2,2,2,2,2,2,2,0,1
2,198,11,2,2,1,2,2,2,2,2,1,1,1
2,198,12,2,2,2,2,2,2,2,2,2,0,1
1,199,1,2,2,2,2,2,2,2,2,2,0,1
1,199,2,2,2,2,1,2,2,2,2,2,1,1
1,199,3,2,2,2,2,2,1,2,2,2,1,1
1,199,4,2,2,2,2,2,2,2,2,1,1,1
1,199,5,2,2,2,2,2,2,2,2,2,0,1
1,199,6,1,1,1,1,1,1,1,1,1,1,1
1,199,7,1,2,2,1,2,2,2,2,2,1,1
1,199,8,2,2,2,2,2,2,2,2,2,0,1
1,199,9,1,2,2,2,2,2,2,2,1,1,1
1,199,10,2,2,2,2,2,2,2,2,2,0,1
1,199,11,2,2,2,2,2,2,2,2,2,0,1
1,199,12,2,2,2,2,2,1,2,2,2,1,1
2,200,1,2,2,2,2,2,2,2,2,1,1,1
2,200,2,2,2,2,2,2,2,2,2,2,0,1
2,200,3,2,2,2,2,2,2,2,2,2,0,1
2,200,4,2,2,2,2,2,2,2,2,2,0,1
2,200,5,2,2,2,2,2,2,2,2,2,0,1
2,200,6,2,2,2,2,2,2,2,2,2,0,1
2,200,7,2,2,2,2,2,2,2,2,2,0,1
2,200,8,2,2,2,2,2,2,2,2,2,0,1
2,200,9,2,2,2,2,2,2,2,2,2,0,2
2,200,10,2,2,2,2,2,2,2,2,2,0,1
2,200,11,2,2,2,2,2,2,2,2,1,1,1
2,200,12,2,2,2,2,2,1,2,2,2,1,1
1,201,1,2,2,2,2,2,2,2,2,2,0,1
1,201,2,2,2,2,2,2,2,2,2,2,0,1
1,201,3,2,2,2,2,2,2,2,2,2,0,1
1,201,4,2,2,2,2,2,1,2,2,2,1,1
1,201,5,2,2,2,2,2,2,2,2,2,0,1
1,201,6,2,1,2,2,2,2,2,2,2,1,1
1,201,7,2,2,2,2,2,2,2,2,1,1,1
1,201,8,2,2,2,2,2,2,2,2,2,0,1
1,201,9,1,2,2,2,2,2,2,2,2,1,1
1,201,10,2,2,2,2,2,2,2,2,1,1,1
1,201,11,2,2,2,1,2,2,2,2,1,1,1
1,201,12,2,2,2,2,2,2,2,2,2,0,1
2,202,1,2,2,2,1,2,2,2,2,2,1,1
2,202,2,2,2,2,2,2,1,2,2,1,1,1
2,202,3,2,2,2,2,2,2,2,2,1,1,1
2,202,4,2,2,2,2,2,2,2,2,2,0,1
2,202,5,2,2,2,2,2,2,2,2,2,0,3
2,202,6,2,2,2,2,2,2,2,2,1,1,2
2,202,7,2,2,2,2,2,2,2,2,2,0,1
2,202,8,1,2,2,2,2,2,2,2,2,1,1
2,202,9,2,2,2,2,2,2,2,2,2,0,1
2,202,10,2,2,2,2,2,2,2,2,1,1,1
2,202,11,2,2,2,2,2,2,2,2,1,1,1
2,202,12,2,2,2,2,2,2,2,2,1,1,1
1,203,1,2,2,2,2,2,2,2,2,1,1,1
1,203,2,2,2,2,2,2,1,2,2,2,1,1
1,203,3,2,2,1,2,2,2,2,2,2,1,1
1,203,4,2,2,2,2,2,2,2,2,2,0,1
1,203,5,2,2,2,1,2,2,2,2,2,1,1
1,203,6,2,2,2,2,2,2,2,2,2,0,1
1,203,7,2,2,2,2,2,2,2,2,1,1,1
1,203,8,2,2,2,2,2,2,2,2,1,1,1
1,203,9,2,2,2,2,2,2,2,2,2,0,1
1,203,10,2,2,2,2,2,2,2,2,1,1,1
1,203,11,2,2,2,2,2,2,2,2,1,1,1
1,203,12,2,2,2,2,2,2,2,2,2,0,1
2,204,1,2,2,2,2,2,2,2,2,1,1,1
2,204,2,2,2,2,2,2,2,2,2,2,0,1
2,204,3,2,2,2,2,2,2,2,2,2,0,1
2,204,4,2,2,2,2,2,2,2,2,2,0,1
2,204,5,2,2,2,2,2,2,2,2,2,0,1
2,204,6,2,2,2,2,2,2,2,2,2,0,1
2,204,7,1,1,2,2,2,2,2,2,2,1,1
2,204,8,2,2,2,2,2,2,2,2,2,0,2
2,204,9,2,2,2,2,2,2,2,2,2,0,1
2,204,10,2,1,2,2,2,2,2,2,2,1,1
2,204,12,2,2,2,2,2,2,2,2,2,0,1
2,204,15,2,2,2,2,2,1,2,2,2,1,1
1,205,1,1,2,2,2,2,2,2,2,2,1,1
1,205,2,2,2,2,2,2,2,2,2,2,0,1
1,205,3,2,2,2,2,2,2,2,2,2,0,1
1,205,4,2,2,2,2,2,2,2,2,2,0,1
1,205,5,2,2,2,2,2,1,2,2,1,1,1
1,205,6,2,2,2,2,2,2,2,2,2,0,1
1,205,7,2,2,2,2,2,2,2,2,2,0,1
1,205,8,2,2,1,2,2,2,2,2,2,1,1
1,205,9,2,2,2,1,2,2,2,2,2,1,1
1,205,10,1,2,2,2,2,2,2,2,2,1,1
1,205,11,2,2,2,2,2,2,2,2,2,0,1
1,205,12,1,2,2,2,2,2,2,2,2,1,1
2,206,1,2,2,2,2,2,2,2,2,2,0,1
2,206,2,2,2,2,2,2,2,2,2,1,1,1
2,206,3,2,2,2,2,2,2,2,2,1,1,1
2,206,4,2,2,2,2,2,2,2,2,1,1,1
2,206,5,2,2,2,2,2,2,2,2,2,0,1
2,206,6,2,2,2,1,2,2,2,2,2,1,1
2,206,7,1,2,2,2,2,2,2,2,2,1,2
2,206,9,1,2,2,2,2,1,2,2,2,1,1
2,206,10,2,2,2,2,2,2,2,2,2,0,1
2,206,11,2,2,2,2,2,2,2,2,2,0,1
2,206,12,2,2,2,2,2,2,2,2,2,0,1
2,206,15,2,2,2,2,2,2,2,2,2,0,1
1,207,1,1,2,2,2,2,2,2,2,2,1,1
1,207,2,2,2,2,2,2,2,2,2,2,0,1
1,207,3,2,2,2,2,2,2,2,2,2,0,1
1,207,4,2,2,2,2,2,1,2,2,2,1,1
1,207,5,2,2,2,2,2,2,2,2,2,0,1
1,207,6,2,2,2,2,2,2,2,2,2,0,1
1,207,7,2,2,2,2,2,2,2,2,2,0,2
1,207,8,2,1,2,2,2,2,2,2,2,1,1
1,207,9,2,2,2,2,2,2,2,2,1,1,1
1,207,10,2,2,2,2,2,2,2,2,2,0,1
1,207,11,1,2,2,2,2,2,2,2,2,1,1
1,207,13,2,2,2,2,2,2,2,2,2,0,1
2,208,1,2,2,2,1,2,2,2,2,2,1,1
2,208,2,2,2,2,2,2,2,2,2,2,0,2
2,208,3,2,2,2,1,2,2,2,2,2,1,1
2,208,4,2,2,2,1,2,2,2,2,2,1,1
2,208,5,2,2,2,2,2,2,2,2,2,0,4
2,208,6,2,2,2,2,2,2,2,2,1,1,1
2,208,7,2,2,2,2,2,2,2,2,2,0,1
2,208,8,2,2,2,2,2,2,2,2,2,0,1
2,208,9,2,2,2,2,2,2,2,2,1,1,1
2,208,10,2,2,2,2,2,2,2,2,2,0,1
2,208,12,2,2,2,2,2,2,2,2,2,0,1
2,208,16,2,2,2,1,2,2,2,2,2,1,6
1,209,1,1,2,2,1,2,2,2,2,2,1,1
1,209,2,2,2,2,2,2,2,2,2,1,1,1
1,209,3,2,2,2,2,2,2,2,2,1,1,1
1,209,5,1,2,2,2,2,2,2,2,2,1,1
1,209,6,1,2,2,2,2,2,2,2,1,1,1
1,209,7,2,2,2,2,2,2,2,2,2,0,1
1,209,8,2,2,2,2,2,2,2,2,2,0,1
1,209,9,2,2,2,2,2,2,2,2,2,0,2
1,209,10,2,2,2,2,2,2,2,2,2,0,1
1,209,11,2,2,2,2,2,2,2,2,2,0,1
1,209,13,1,2,2,2,2,2,2,2,1,1,1
1,209,14,2,2,2,2,2,2,2,2,2,0,1
2,210,1,2,2,1,2,2,2,2,2,2,1,1
2,210,3,1,2,2,2,2,1,2,2,2,1,1
2,210,5,2,2,2,2,2,2,2,2,2,0,1
2,210,6,2,2,2,1,2,2,2,2,2,1,1
2,210,7,2,2,2,2,2,2,2,2,2,0,1
2,210,8,2,2,2,1,2,2,2,2,2,1,1
2,210,9,1,2,2,2,2,1,2,2,2,1,1
2,210,10,2,2,2,2,2,1,2,2,2,1,1
2,210,14,2,2,2,1,2,2,2,2,2,1,1
2,210,15,2,2,2,1,2,2,2,2,2,1,1
2,210,16,2,2,2,1,2,2,2,2,2,1,1
1,211,1,2,2,2,2,2,2,2,2,2,0,1
1,211,2,1,2,2,2,2,2,2,2,2,1,1
1,211,3,2,2,2,2,2,2,2,2,1,1,1
1,211,4,2,2,2,2,2,2,2,2,1,1,1
1,211,5,2,2,2,2,2,2,2,2,2,0,1
1,211,6,2,2,2,2,2,2,2,2,2,0,1
1,211,7,1,2,2,2,2,1,2,2,2,1,1
1,211,8,2,2,2,2,2,2,2,2,2,0,1
1,211,9,2,2,2,2,1,2,2,2,2,1,1
1,211,10,2,2,2,2,2,2,2,2,1,1,1
1,211,11,1,2,2,2,2,1,2,2,2,1,1
1,211,12,2,2,2,1,2,2,2,2,2,1,1
2,212,1,2,2,2,2,2,2,2,2,1,1,1
2,212,2,2,2,2,2,2,2,2,2,1,1,1
2,212,3,2,2,2,2,2,2,2,2,1,1,1
2,212,4,2,2,2,2,2,2,2,2,2,0,1
2,212,5,2,2,2,2,2,2,2,2,2,0,1
2,212,6,2,2,2,1,2,2,2,2,2,1,1
2,212,7,2,2,2,2,2,2,2,2,2,0,1
2,212,8,1,2,2,2,2,2,2,2,2,1,2
2,212,9,2,2,2,2,2,2,2,2,2,0,1
2,212,10,2,2,2,2,2,2,2,2,2,0,1
2,212,11,2,2,2,1,2,2,2,2,2,1,1
2,212,12,2,2,2,2,2,2,2,2,2,0,1
1,213,1,2,2,2,2,2,2,2,2,2,0,1
1,213,2,2,2,2,2,2,2,2,2,2,0,1
1,213,3,1,2,2,1,2,1,2,2,2,1,2
1,213,4,2,2,2,2,2,2,2,2,2,0,1
1,213,5,2,2,2,1,2,2,2,2,2,1,1
1,213,6,2,2,2,2,2,2,2,2,2,0,1
1,213,7,2,2,2,2,2,2,2,2,2,0,1
1,213,8,2,2,2,2,2,2,2,2,1,1,1
1,213,9,2,2,2,2,2,2,2,2,2,0,1
1,213,10,2,2,2,2,2,2,2,2,2,0,1
1,213,11,2,2,2,2,2,1,2,2,2,1,1
1,213,12,2,2,2,2,2,2,2,2,1,1,1
2,214,1,2,2,2,2,2,2,2,2,2,0,1
2,214,2,2,2,2,1,2,2,2,2,2,1,1
2,214,3,2,2,2,2,2,2,2,2,1,1,1
2,214,4,2,2,2,2,2,2,2,2,2,0,1
2,214,5,2,2,2,1,2,2,2,2,2,1,2
2,214,6,2,2,2,2,2,2,2,2,2,0,1
