"grappe","vague","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q05","s00q06"
393,1,1,28,0,1,0,0,0,0,0,0,0,28,1
393,1,1,40,0,1,0,0,0,0,0,0,0,40,1
393,1,1,45,0,0,0,0,0,0,1,0,0,45,1
393,1,1,55,0,1,0,0,0,0,0,0,0,55,1
207,1,2,40,0,0,0,0,0,0,0,0,1,40,1
207,1,1,45,0,0,0,0,0,0,0,0,1,45,1
207,1,1,33,0,0,0,0,0,0,0,0,1,33,3
207,1,1,25,0,0,0,1,0,0,0,0,0,3,4
207,1,1,27,0,0,1,0,0,0,0,0,0,4,4
207,1,1,57,0,0,0,0,0,0,0,0,1,57,1
207,1,1,55,0,0,0,0,0,0,0,0,1,55,1
79,1,1,60,0,1,0,0,0,0,0,0,0,40,1
79,1,1,30,0,1,0,0,0,0,0,0,0,30,1
79,1,1,61,0,1,0,0,0,0,0,0,0,30,1
79,1,1,58,0,1,0,0,0,0,0,0,0,40,1
79,1,1,81,1,0,0,0,0,0,0,0,0,45,1
79,1,1,54,0,1,0,0,0,0,0,0,0,20,1
79,1,1,40,0,1,0,0,0,0,0,0,0,40,1
79,1,1,45,0,1,0,0,0,0,0,0,0,23,1
79,1,1,40,0,0,0,0,0,0,0,0,1,30,1
79,1,1,55,0,0,0,0,0,0,0,0,1,30,1
79,1,1,37,0,0,0,0,0,0,0,0,1,15,1
315,1,1,58,0,1,0,0,0,0,0,0,0,58,1
315,1,1,63,0,0,0,0,0,0,0,1,0,63,1
315,1,1,45,0,0,0,0,0,0,0,0,1,45,1
315,1,2,65,0,0,0,0,0,0,0,0,1,65,1
315,1,1,67,1,0,0,0,0,0,0,0,0,67,1
315,1,1,34,0,0,0,0,0,0,0,0,1,34,1
315,1,1,34,0,0,0,0,0,0,0,0,1,34,1
315,1,1,58,0,0,0,0,0,0,0,0,1,58,1
315,1,1,65,0,0,0,0,0,0,1,0,0,65,1
315,1,1,34,0,0,0,0,0,0,0,0,1,34,1
35,1,1,72,0,1,0,0,0,0,0,0,0,32,2
35,1,1,49,0,0,0,0,0,1,0,0,0,20,4
35,1,1,51,1,0,0,0,0,0,0,0,0,16,1
35,1,2,43,0,0,0,0,0,0,0,0,1,43,1
35,1,1,55,0,0,0,0,0,0,0,0,1,10,2
357,1,1,40,0,0,0,0,0,0,0,0,1,40,1
357,1,1,53,0,0,0,0,0,0,0,0,1,53,1
357,1,1,36,0,0,0,0,0,0,0,0,1,36,1
357,1,1,47,0,0,0,0,0,0,0,0,1,47,1
357,1,1,59,0,1,0,0,0,0,0,0,0,59,2
357,1,2,43,0,0,0,0,0,0,0,0,1,43,2
357,1,1,47,0,1,0,0,0,0,0,0,0,47,2
357,1,1,52,0,1,0,0,0,0,0,0,0,52,1
357,1,1,40,0,0,0,0,0,0,0,0,1,40,1
357,1,1,40,0,0,0,0,0,0,0,0,1,40,1
357,1,1,78,0,0,0,0,0,0,1,0,0,78,1
357,1,1,58,1,0,0,0,0,0,0,0,0,58,1
357,1,2,43,0,0,0,0,0,0,0,0,1,43,1
166,2,1,62,0,1,0,0,0,0,0,0,0,62,1
166,2,1,61,0,1,0,0,0,0,0,0,0,61,1
166,2,2,57,0,1,0,0,0,0,0,0,0,57,1
166,2,1,55,0,0,0,0,0,0,0,0,1,55,3
166,2,2,55,0,1,0,0,0,0,0,0,0,55,1
166,2,1,38,0,0,0,0,0,0,0,0,1,38,1
166,2,1,40,0,0,1,0,0,0,0,0,0,2,4
166,2,1,41,0,0,0,0,0,1,0,0,0,41,1
166,2,1,57,0,1,0,0,0,0,0,0,0,57,1
166,2,2,46,0,1,0,0,0,0,0,0,0,46,1
166,2,1,70,1,0,0,0,0,0,0,0,0,70,1
102,2,1,50,0,1,0,0,0,0,0,0,0,50,1
102,2,1,41,0,1,0,0,0,0,0,0,0,41,1
102,2,1,46,0,1,0,0,0,0,0,0,0,46,1
102,2,1,19,0,0,0,0,0,0,0,0,1,19,1
102,2,1,30,0,1,0,0,0,0,0,0,0,30,1
102,2,1,38,0,1,0,0,0,0,0,0,0,38,1
102,2,1,65,0,1,0,0,0,0,0,0,0,65,1
102,2,1,36,0,0,0,0,0,0,0,0,1,36,1
102,2,1,28,0,1,0,0,0,0,0,0,0,28,1
102,2,2,37,0,0,0,0,0,0,0,0,1,37,1
102,2,1,39,0,1,0,0,0,0,0,0,0,39,1
102,2,1,55,1,0,0,0,0,0,0,0,0,55,1
102,2,1,46,0,1,0,0,0,0,0,0,0,46,1
482,2,2,56,0,0,0,1,0,0,0,0,0,9,4
482,2,1,83,1,0,0,0,0,0,0,0,0,11,1
482,2,1,67,0,0,0,0,0,0,1,0,0,12,1
132,2,1,51,0,0,1,0,0,0,0,0,0,5,4
132,2,1,65,0,0,0,0,0,0,1,0,0,65,1
132,2,1,47,0,0,0,0,0,0,0,0,1,20,2
132,2,1,71,0,1,0,0,0,0,0,0,0,35,1
132,2,1,37,0,0,0,0,0,1,0,0,0,15,2
132,2,2,38,0,0,0,0,0,0,0,0,1,38,2
132,2,1,70,0,0,0,0,0,0,0,0,1,32,1
132,2,1,81,1,0,0,0,0,0,0,0,0,45,1
15,1,1,65,1,0,0,0,0,0,0,0,0,43,1
15,1,1,36,0,0,0,0,0,1,0,0,0,36,1
15,1,1,61,0,0,0,0,0,0,0,1,0,41,1
15,1,1,45,0,0,0,0,0,0,0,0,1,45,1
15,1,1,33,0,0,0,0,0,0,0,0,1,33,1
15,1,1,42,0,0,0,0,0,1,0,0,0,42,1
15,1,2,41,0,0,0,0,0,0,0,0,1,41,1
205,1,1,67,1,0,0,0,0,0,0,0,0,67,1
205,1,2,50,0,0,0,0,0,0,0,0,1,50,1
205,1,1,63,0,1,0,0,0,0,0,0,0,63,1
205,1,1,70,0,0,0,0,0,0,0,0,1,70,1
205,1,1,35,0,0,0,0,0,0,0,0,1,35,1
205,1,1,62,0,0,0,0,0,0,0,0,1,62,1
205,1,1,73,0,0,0,0,0,0,1,0,0,73,1
321,1,2,70,0,0,0,0,0,0,0,0,1,70,1
321,1,1,82,0,1,0,0,0,0,0,0,0,82,1
321,1,1,63,0,1,0,0,0,0,0,0,0,63,2
321,1,1,71,1,0,0,0,0,0,0,0,0,71,1
321,1,1,85,0,1,0,0,0,0,0,0,0,85,1
321,1,1,39,0,0,0,0,0,0,0,0,1,39,2
321,1,1,64,0,1,0,0,0,0,0,0,0,64,1
321,1,1,75,0,1,0,0,0,0,0,0,0,75,1
454,2,1,58,0,0,0,0,0,0,1,0,0,15,1
454,2,1,41,0,0,0,0,0,1,0,0,0,41,1
454,2,1,45,0,0,0,0,0,1,0,0,0,15,2
454,2,1,57,0,0,0,0,0,1,0,0,0,10,1
454,2,1,57,0,1,0,0,0,0,0,0,0,40,1
454,2,1,47,0,0,0,0,0,1,0,0,0,20,1
346,2,1,79,1,0,0,0,0,0,0,0,0,79,1
346,2,1,49,0,1,0,0,0,0,0,0,0,19,1
346,2,2,51,0,0,0,0,0,0,0,0,1,51,1
346,2,1,49,0,0,0,0,0,1,0,0,0,49,1
346,2,1,41,0,0,0,1,0,0,0,0,0,3,4
346,2,1,52,0,1,0,0,0,0,0,0,0,23,1
346,2,1,40,0,0,0,0,0,1,0,0,0,2,1
494,2,2,43,0,0,0,0,0,0,0,0,1,19,3
494,2,1,52,0,0,1,0,0,0,0,0,0,5,4
494,2,1,47,0,0,0,0,0,0,1,0,0,47,2
494,2,1,55,0,0,0,0,0,1,0,0,0,25,3
494,2,1,41,0,1,0,0,0,0,0,0,0,41,3
494,2,1,62,0,0,0,1,0,0,0,0,0,11,4
494,2,1,46,0,0,0,0,0,0,0,0,1,21,1
164,2,2,25,0,1,0,0,0,0,0,0,0,25,1
164,2,1,70,0,1,0,0,0,0,0,0,0,70,1
164,2,2,22,0,0,0,0,0,1,0,0,0,22,1
164,2,1,59,1,0,0,0,0,0,0,0,0,59,1
164,2,1,42,0,1,0,0,0,0,0,0,0,42,1
164,2,1,53,0,0,0,0,0,1,0,0,0,53,1
164,2,2,19,0,1,0,0,0,0,0,0,0,19,3
164,2,1,49,0,1,0,0,0,0,0,0,0,49,1
164,2,2,52,0,1,0,0,0,0,0,0,0,52,1
164,2,2,40,0,1,0,0,0,0,0,0,0,40,1
160,2,2,40,0,0,0,0,0,0,0,0,1,25,2
160,2,1,65,1,0,0,0,0,0,0,0,0,20,1
160,2,1,42,0,0,0,0,0,0,0,0,1,42,2
160,2,1,70,0,1,0,0,0,0,0,0,0,70,1
160,2,1,65,0,1,0,0,0,0,0,0,0,30,1
160,2,1,44,1,0,0,0,0,0,0,0,0,25,2
160,2,2,40,0,0,0,0,0,0,0,0,1,40,1
160,2,1,50,1,0,0,0,0,0,0,0,0,50,1
160,2,1,55,0,0,0,0,0,0,0,0,1,55,1
160,2,1,50,0,1,0,0,0,0,0,0,0,15,1
160,2,1,47,0,0,0,0,0,0,1,0,0,7,2
456,2,1,26,0,0,1,0,0,0,0,0,0,26,5
456,2,1,77,1,0,0,0,0,0,0,0,0,45,2
456,2,1,20,0,0,0,0,0,1,0,0,0,20,4
456,2,1,35,0,1,0,0,0,0,0,0,0,35,1
456,2,1,39,0,0,0,0,0,1,0,0,0,39,2
104,1,1,35,1,0,0,0,0,0,0,0,0,14,3
104,1,1,79,0,1,0,0,0,0,0,0,0,23,1
104,1,1,56,0,0,0,0,0,0,1,0,0,19,1
104,1,1,36,0,1,0,0,0,0,0,0,0,16,1
104,1,1,65,0,1,0,0,0,0,0,0,0,23,1
104,1,2,45,0,0,0,0,0,0,0,0,1,23,1
104,1,1,48,0,0,1,0,0,0,0,0,0,7,4
104,1,1,70,0,1,0,0,0,0,0,0,0,26,1
104,1,1,27,0,0,0,0,0,0,0,0,1,11,1
312,2,2,60,0,0,0,0,0,0,0,0,1,60,1
312,2,1,70,0,1,0,0,0,0,0,0,0,70,1
312,2,1,67,0,1,0,0,0,0,0,0,0,67,1
312,2,2,75,0,0,0,0,0,0,0,0,1,75,1
312,2,2,60,0,0,0,0,0,0,0,0,1,60,1
312,2,1,81,1,0,0,0,0,0,0,0,0,21,3
479,1,1,28,0,0,0,0,0,1,0,0,0,28,2
479,1,1,56,0,1,0,0,0,0,0,0,0,30,1
479,1,1,38,0,0,1,0,0,0,0,0,0,38,4
479,1,1,43,1,0,0,0,0,0,0,0,0,43,2
479,1,1,41,0,0,0,0,0,1,0,0,0,41,4
479,1,2,36,0,0,0,0,0,0,0,0,1,36,3
175,1,1,40,0,0,0,0,0,1,0,0,0,13,1
175,1,1,48,0,0,0,0,0,1,0,0,0,3,1
175,1,1,65,1,0,0,0,0,0,0,0,0,65,1
175,1,1,67,0,0,0,0,0,1,0,0,0,65,1
175,1,1,56,0,1,0,0,0,0,0,0,0,46,1
175,1,1,45,0,0,0,0,0,1,0,0,0,45,1
175,1,1,35,0,0,0,0,0,1,0,0,0,13,1
175,1,1,55,0,1,0,0,0,0,0,0,0,55,1
175,1,1,30,0,0,0,0,0,1,0,0,0,30,1
175,1,1,34,0,0,0,0,0,1,0,0,0,34,1
175,1,1,35,0,0,0,0,0,1,0,0,0,35,1
175,1,1,35,0,0,0,0,0,0,0,0,1,35,1
175,1,1,50,0,0,0,0,0,1,0,0,0,50,1
175,1,1,37,0,0,0,0,0,0,0,0,1,37,1
106,2,2,46,0,0,0,0,0,0,0,0,1,46,1
106,2,2,42,0,0,0,0,0,0,0,0,1,42,1
106,2,1,47,0,0,1,0,0,0,0,0,0,2,4
106,2,1,37,0,1,0,0,0,0,0,0,0,37,1
402,2,1,33,0,0,0,0,0,0,0,0,1,33,1
402,2,1,50,0,0,0,0,0,0,0,0,1,50,1
402,2,1,45,0,0,0,0,0,1,0,0,0,12,1
402,2,1,53,0,1,0,0,0,0,0,0,0,53,1
402,2,1,50,0,0,0,0,0,0,1,0,0,20,1
402,2,1,35,0,0,0,0,0,1,0,0,0,35,1
402,2,1,25,0,0,0,0,0,1,0,0,0,10,1
402,2,1,63,0,0,0,0,0,0,0,0,1,63,1
402,2,1,48,0,0,0,0,0,0,0,0,1,48,1
430,2,1,54,0,0,0,0,0,1,0,0,0,54,1
430,2,1,60,0,0,0,0,0,0,1,0,0,55,1
430,2,1,40,0,0,1,0,0,0,0,0,0,9,4
430,2,1,76,1,0,0,0,0,0,0,0,0,65,2
352,2,1,43,0,0,0,0,0,1,0,0,0,11,2
352,2,1,64,1,0,0,0,0,0,0,0,0,22,2
352,2,1,25,0,0,0,0,0,0,0,0,1,25,4
352,2,1,70,0,0,0,0,0,0,1,0,0,29,1
352,2,1,54,0,0,1,0,0,0,0,0,0,15,4
352,2,2,64,0,0,0,0,0,0,0,0,1,64,2
352,2,1,53,0,0,0,0,0,0,0,0,1,15,2
69,1,1,25,0,1,0,0,0,0,0,0,0,25,3
69,1,1,39,0,1,0,0,0,0,0,0,0,29,1
69,1,1,30,0,1,0,0,0,0,0,0,0,30,3
69,1,1,46,0,0,0,1,0,0,0,0,0,2,5
69,1,2,40,0,0,0,0,0,0,0,0,1,40,1
69,1,1,52,0,1,0,0,0,0,0,0,0,23,2
69,1,1,45,0,0,0,0,0,0,1,0,0,45,1
69,1,1,50,0,1,0,0,0,0,0,0,0,50,3
69,1,1,37,0,0,1,0,0,0,0,0,0,5,5
204,2,1,68,0,0,0,0,0,0,0,0,1,68,1
204,2,1,39,0,0,0,0,0,1,0,0,0,39,2
204,2,1,30,0,0,0,0,0,0,0,0,1,30,1
204,2,1,32,0,1,0,0,0,0,0,0,0,32,2
204,2,1,50,0,1,0,0,0,0,0,0,0,50,1
204,2,1,75,0,1,0,0,0,0,0,0,0,75,1
204,2,1,40,0,1,0,0,0,0,0,0,0,40,1
204,2,1,23,0,1,0,0,0,0,0,0,0,23,3
204,2,1,23,1,0,0,0,0,0,0,0,0,23,3
204,2,1,40,0,1,0,0,0,0,0,0,0,40,1
195,1,1,30,0,0,0,0,0,0,0,0,1,30,1
195,1,1,35,0,0,0,0,0,0,0,0,1,35,1
195,1,1,35,0,0,0,0,0,1,0,0,0,18,1
195,1,1,35,0,0,0,0,0,0,0,0,1,35,1
195,1,1,45,0,0,0,0,0,1,0,0,0,45,1
195,1,1,38,0,0,0,0,0,0,0,0,1,19,1
195,1,1,70,1,0,0,0,0,0,0,0,0,70,1
195,1,1,40,0,0,0,0,0,0,0,0,1,40,1
195,1,1,38,0,0,0,0,0,0,0,0,1,8,1
195,1,1,64,1,0,0,0,0,0,0,0,0,64,1
195,1,1,35,0,0,0,0,0,0,0,0,1,35,1
195,1,1,57,0,0,0,0,0,0,0,0,1,57,1
195,1,1,40,0,1,0,0,0,0,0,0,0,40,1
195,1,1,55,0,1,0,0,0,0,0,0,0,55,1
127,1,1,63,0,1,0,0,0,0,0,0,0,63,1
127,1,1,48,0,1,0,0,0,0,0,0,0,48,1
127,1,2,42,0,0,0,0,0,0,0,0,1,42,1
127,1,1,63,1,0,0,0,0,0,0,0,0,63,1
127,1,2,35,0,0,0,0,0,0,0,0,1,35,1
127,1,1,50,0,1,0,0,0,0,0,0,0,50,1
127,1,1,80,0,1,0,0,0,0,0,0,0,80,1
127,1,2,45,0,0,0,0,0,0,0,0,1,45,1
127,1,1,27,0,0,1,0,0,0,0,0,0,27,4
127,1,1,62,0,1,0,0,0,0,0,0,0,62,1
87,1,1,50,0,0,0,0,0,0,1,0,0,50,1
87,1,1,28,0,0,1,0,0,0,0,0,0,2,4
87,1,1,65,0,0,0,0,0,0,0,0,1,65,1
87,1,2,65,0,0,0,0,0,0,0,0,1,65,1
87,1,1,55,0,1,0,0,0,0,0,0,0,55,1
87,1,1,60,0,1,0,0,0,0,0,0,0,60,1
87,1,1,32,0,0,0,0,0,0,0,0,1,32,1
87,1,1,38,0,0,0,0,0,0,0,0,1,7,2
87,1,1,48,0,1,0,0,0,0,0,0,0,48,1
87,1,1,35,0,0,1,0,0,0,0,0,0,5,4
87,1,1,68,0,1,0,0,0,0,0,0,0,68,1
87,1,1,53,1,0,0,0,0,0,0,0,0,53,1
200,2,1,53,0,1,0,0,0,0,0,0,0,53,1
200,2,1,28,0,1,0,0,0,0,0,0,0,28,1
200,2,1,33,0,1,0,0,0,0,0,0,0,33,1
200,2,1,63,0,1,0,0,0,0,0,0,0,63,1
200,2,1,28,0,1,0,0,0,0,0,0,0,28,1
200,2,1,50,0,0,0,0,0,0,1,0,0,50,1
200,2,1,35,0,0,0,0,0,0,0,0,1,35,1
200,2,1,40,0,1,0,0,0,0,0,0,0,40,1
200,2,1,31,0,1,0,0,0,0,0,0,0,31,1
301,1,1,62,0,1,0,0,0,0,0,0,0,62,3
301,1,1,42,0,0,0,0,0,0,0,0,1,42,1
301,1,1,48,0,0,0,0,0,0,0,0,1,48,3
301,1,1,60,0,0,0,0,0,0,1,0,0,60,1
301,1,1,60,0,0,0,0,0,0,0,0,1,60,1
301,1,1,61,0,0,0,0,0,0,0,0,1,61,2
301,1,1,35,0,0,0,0,0,0,0,0,1,35,2
301,1,1,72,1,0,0,0,0,0,0,0,0,72,1
301,1,1,65,0,0,0,0,0,0,0,0,1,65,1
301,1,1,36,0,0,0,0,0,0,0,0,1,36,2
10,2,1,80,0,1,0,0,0,0,0,0,0,30,2
10,2,1,71,0,1,0,0,0,0,0,0,0,34,1
10,2,1,80,0,0,0,0,0,1,0,0,0,32,1
10,2,1,70,0,1,0,0,0,0,0,0,0,40,1
56,2,1,43,0,1,0,0,0,0,0,0,0,43,1
56,2,1,35,0,1,0,0,0,0,0,0,0,35,1
56,2,1,39,0,0,1,0,0,0,0,0,0,6,4
56,2,1,56,0,1,0,0,0,0,0,0,0,56,1
56,2,1,42,0,1,0,0,0,0,0,0,0,5,4
56,2,1,60,0,1,0,0,0,0,0,0,0,60,2
56,2,1,59,0,1,0,0,0,0,0,0,0,59,1
56,2,1,40,0,1,0,0,0,0,0,0,0,40,1
56,2,1,61,0,1,0,0,0,0,0,0,0,61,3
373,1,1,33,0,0,0,0,0,1,0,0,0,33,1
373,1,1,39,0,0,1,0,0,0,0,0,0,7,4
373,1,2,40,0,0,0,0,0,1,0,0,0,40,2
373,1,1,60,0,0,0,0,0,0,1,0,0,50,1
373,1,1,57,1,0,0,0,0,0,0,0,0,16,3
162,2,1,32,0,1,0,0,0,0,0,0,0,0,3
162,2,2,24,0,0,1,0,0,0,0,0,0,3,3
162,2,2,25,0,0,1,0,0,0,0,0,0,0,4
162,2,1,39,0,0,1,0,0,0,0,0,0,1,3
162,2,1,55,0,0,1,0,0,0,0,0,0,8,3
162,2,2,68,0,0,0,0,0,0,0,0,1,68,1
162,2,1,40,0,1,0,0,0,0,0,0,0,40,1
162,2,1,49,0,0,1,0,0,0,0,0,0,2,3
162,2,1,60,1,0,0,0,0,0,0,0,0,40,1
115,1,1,85,1,0,0,0,0,0,0,0,0,85,2
115,1,1,41,0,0,0,0,1,0,0,0,0,41,2
115,1,1,38,0,1,0,0,0,0,0,0,0,38,1
115,1,1,47,0,0,1,0,0,0,0,0,0,4,5
115,1,1,33,0,0,0,0,1,0,0,0,0,33,2
115,1,1,41,0,0,0,0,1,0,0,0,0,41,2
115,1,1,37,0,0,1,0,0,0,0,0,0,6,4
306,2,1,38,0,0,0,0,0,1,0,0,0,5,1
306,2,2,55,0,0,0,0,0,0,0,0,1,55,1
306,2,1,41,0,0,0,0,0,1,0,0,0,7,1
306,2,1,61,1,0,0,0,0,0,0,0,0,20,1
306,2,1,45,0,0,0,0,0,1,0,0,0,7,1
306,2,1,63,0,1,0,0,0,0,0,0,0,63,1
306,2,1,51,0,0,0,0,0,0,1,0,0,20,1
433,1,1,65,0,1,0,0,0,0,0,0,0,20,1
433,1,1,78,0,1,0,0,0,0,0,0,0,78,1
433,1,1,54,1,0,0,0,0,0,0,0,0,54,3
433,1,1,42,0,0,1,0,0,0,0,0,0,42,3
433,1,1,69,0,1,0,0,0,0,0,0,0,69,1
433,1,1,65,0,0,0,1,0,0,0,0,0,65,3
433,1,1,47,0,1,0,0,0,0,0,0,0,47,1
433,1,1,85,0,1,0,0,0,0,0,0,0,85,1
433,1,1,52,0,1,0,0,0,0,0,0,0,52,1
73,1,1,36,0,1,0,0,0,0,0,0,0,36,4
73,1,1,55,0,0,1,0,0,0,0,0,0,7,5
73,1,1,39,0,0,0,0,0,0,1,0,0,39,1
73,1,1,55,0,0,0,1,0,0,0,0,0,5,5
73,1,1,50,0,1,0,0,0,0,0,0,0,20,1
73,1,1,55,0,1,0,0,0,0,0,0,0,39,1
73,1,1,40,0,1,0,0,0,0,0,0,0,40,3
299,1,1,46,0,0,0,0,0,0,1,0,0,46,1
299,1,1,39,0,0,0,0,0,0,1,0,0,39,1
299,1,1,54,0,1,0,0,0,0,0,0,0,46,1
299,1,2,50,0,1,0,0,0,0,0,0,0,40,1
299,1,1,66,0,1,0,0,0,0,0,0,0,61,1
299,1,1,56,0,0,0,0,0,0,0,1,0,56,1
93,1,1,70,0,1,0,0,0,0,0,0,0,40,1
93,1,1,70,0,0,0,0,0,0,1,0,0,70,1
93,1,1,39,0,0,0,1,0,0,0,0,0,3,4
93,1,1,73,0,1,0,0,0,0,0,0,0,73,1
93,1,1,80,0,0,0,0,0,0,0,1,0,45,1
93,1,1,55,1,0,0,0,0,0,0,0,0,55,1
93,1,1,66,0,1,0,0,0,0,0,0,0,66,1
93,1,1,60,0,1,0,0,0,0,0,0,0,60,1
93,1,1,82,0,1,0,0,0,0,0,0,0,50,1
93,1,1,40,0,0,0,0,0,0,0,0,1,40,1
93,1,1,60,1,0,0,0,0,0,0,0,0,30,2
708,2,1,51,0,0,0,0,0,0,0,0,1,27,1
708,2,1,38,0,0,0,0,0,1,0,0,0,10,1
708,2,1,41,0,0,1,0,0,0,0,0,0,6,4
708,2,1,57,1,0,0,0,0,0,0,0,0,57,1
708,2,2,29,0,0,1,0,0,0,0,0,0,3,4
708,2,1,53,0,0,0,0,0,0,1,0,0,20,1
708,2,1,48,0,0,0,0,0,1,0,0,0,15,1
289,2,1,54,0,0,0,0,0,0,1,0,0,54,1
289,2,1,43,0,1,0,0,0,0,0,0,0,43,1
289,2,2,50,0,1,0,0,0,0,0,0,0,50,1
289,2,1,58,0,1,0,0,0,0,0,0,0,58,1
289,2,1,56,0,1,0,0,0,0,0,0,0,56,1
289,2,1,46,1,0,0,0,0,0,0,0,0,46,1
3,1,1,25,0,0,0,0,0,0,0,0,1,25,1
3,1,1,48,1,0,0,0,0,0,0,0,0,48,1
3,1,1,20,0,0,0,0,0,0,0,0,1,20,1
3,1,1,45,0,1,0,0,0,0,0,0,0,1,1
3,1,1,50,0,1,0,0,0,0,0,0,0,50,1
88,1,1,70,0,1,0,0,0,0,0,0,0,50,1
88,1,2,26,0,0,0,0,0,0,0,0,1,14,3
88,1,2,43,0,0,0,0,0,0,0,0,1,26,1
88,1,1,62,1,0,0,0,0,0,0,0,0,62,2
88,1,1,41,0,1,0,0,0,0,0,0,0,4,1
88,1,1,63,0,1,0,0,0,0,0,0,0,12,1
88,1,1,37,0,1,0,0,0,0,0,0,0,4,1
88,1,1,63,0,1,0,0,0,0,0,0,0,63,1
88,1,1,56,0,1,0,0,0,0,0,0,0,4,1
88,1,2,50,0,0,0,0,0,0,0,0,1,50,2
391,1,1,39,0,1,0,0,0,0,0,0,0,39,2
391,1,1,60,0,1,0,0,0,0,0,0,0,40,1
391,1,1,47,0,1,0,0,0,0,0,0,0,47,1
391,1,1,58,0,1,0,0,0,0,0,0,0,58,1
391,1,1,55,1,0,0,0,0,0,0,0,0,55,1
391,1,1,47,0,1,0,0,0,0,0,0,0,47,1
391,1,2,30,0,0,0,1,0,0,0,0,0,3,3
391,1,1,62,0,1,0,0,0,0,0,0,0,62,1
355,1,1,46,0,1,0,0,0,0,0,0,0,46,2
355,1,1,38,0,0,0,0,0,0,0,0,1,38,2
355,1,2,40,0,0,0,0,0,0,0,0,1,25,1
355,1,1,37,0,0,1,0,0,0,0,0,0,8,5
355,1,1,42,0,1,0,0,0,0,0,0,0,42,2
355,1,1,57,0,0,0,0,0,0,1,0,0,57,2
355,1,1,49,1,0,0,0,0,0,0,0,0,49,5
355,1,2,35,0,0,0,1,0,0,0,0,0,7,3
355,1,1,49,0,0,0,0,0,0,0,0,1,49,1
276,2,1,60,0,1,0,0,0,0,0,0,0,30,1
276,2,1,25,0,0,0,0,0,0,0,0,1,0,1
276,2,1,55,1,0,0,0,0,0,0,0,0,55,1
276,2,1,40,0,0,0,0,0,0,0,0,1,15,1
276,2,1,48,0,0,0,0,0,0,0,0,1,48,1
276,2,1,50,0,1,0,0,0,0,0,0,0,30,1
276,2,2,45,0,0,0,0,0,0,0,0,1,45,1
276,2,1,50,0,0,0,0,0,0,0,0,1,5,1
211,1,1,38,0,0,0,0,0,0,1,0,0,10,1
211,1,1,41,0,0,0,0,0,0,0,0,1,41,1
211,1,1,46,0,1,0,0,0,0,0,0,0,15,2
211,1,1,57,1,0,0,0,0,0,0,0,0,25,1
211,1,1,45,0,0,0,0,0,0,0,0,1,5,2
211,1,1,67,0,1,0,0,0,0,0,0,0,67,1
211,1,1,40,0,1,0,0,0,0,0,0,0,5,2
485,1,1,74,1,0,0,0,0,0,0,0,0,44,1
485,1,1,50,0,1,0,0,0,0,0,0,0,50,3
485,1,1,67,0,1,0,0,0,0,0,0,0,67,1
485,1,1,35,0,0,0,0,0,0,1,0,0,35,2
485,1,1,61,0,1,0,0,0,0,0,0,0,20,1
485,1,1,72,0,0,0,0,0,0,1,0,0,72,1
114,2,1,90,1,0,0,0,0,0,0,0,0,90,1
114,2,1,44,0,1,0,0,0,0,0,0,0,44,1
114,2,1,40,0,1,0,0,0,0,0,0,0,40,1
114,2,1,50,0,1,0,0,0,0,0,0,0,50,1
114,2,1,45,0,1,0,0,0,0,0,0,0,45,1
114,2,1,36,0,1,0,0,0,0,0,0,0,36,1
114,2,1,48,0,1,0,0,0,0,0,0,0,48,1
114,2,1,60,0,0,0,0,0,0,1,0,0,60,1
114,2,1,45,0,1,0,0,0,0,0,0,0,45,1
354,2,1,58,0,1,0,0,0,0,0,0,0,58,1
354,2,1,75,0,1,0,0,0,0,0,0,0,45,1
354,2,1,45,0,1,0,0,0,0,0,0,0,45,1
354,2,1,37,0,1,0,0,0,0,0,0,0,12,1
354,2,1,70,1,0,0,0,0,0,0,0,0,70,1
354,2,1,53,0,1,0,0,0,0,0,0,0,10,4
354,2,1,65,1,0,0,0,0,0,0,0,0,35,1
354,2,1,47,0,1,0,0,0,0,0,0,0,11,1
124,2,1,31,0,0,0,1,0,0,0,0,0,1,4
124,2,1,55,0,1,0,0,0,0,0,0,0,55,1
124,2,1,56,0,1,0,0,0,0,0,0,0,56,1
124,2,1,67,0,0,0,0,0,0,1,0,0,67,1
124,2,1,45,0,0,1,0,0,0,0,0,0,0,4
124,2,1,55,0,1,0,0,0,0,0,0,0,55,1
124,2,1,50,1,0,0,0,0,0,0,0,0,50,2
124,2,1,55,0,1,0,0,0,0,0,0,0,54,1
342,2,1,43,0,0,0,1,0,0,0,0,0,5,4
342,2,1,70,0,0,0,0,0,0,0,0,1,10,4
342,2,1,59,0,0,0,0,0,1,0,0,0,43,1
342,2,1,33,0,0,1,0,0,0,0,0,0,7,4
342,2,1,51,0,1,0,0,0,0,0,0,0,51,2
342,2,1,66,1,0,0,0,0,0,0,0,0,0,5
342,2,1,62,0,0,0,0,0,0,0,0,1,5,5
365,1,1,50,0,1,0,0,0,0,0,0,0,50,1
365,1,1,40,0,1,0,0,0,0,0,0,0,40,1
365,1,1,68,0,1,0,0,0,0,0,0,0,68,1
365,1,1,36,0,0,0,0,0,0,1,0,0,36,1
365,1,1,58,0,1,0,0,0,0,0,0,0,58,1
